custom_id,error,model,Q1,Q2,Q2a,Q3,Q4,Q5,Q6,in_actual
PXD019914,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset focuses on human high-grade serous ovarian cancer, which directly addresses the inclusion criterion of being about ovarian cancer.",No | evidence: The dataset description mentions only HGSC tumor tissues and no inclusion of healthy controls or biomarker discovery for ovarian cancer. | justification: There is no mention of healthy patient controls or any biomarker discovery aspect in the dataset.,"Not applicable | justification: The dataset does not contain healthy patient controls, therefore this criterion is not applicable.","Yes | justification: The dataset involves mass-spectrometry based glycoproteomic characterization, which is a proteomics approach.",No | evidence: The dataset exclusively studies human tumor tissues rather than non-clinical samples. | justification: There are no contributions from non-clinical datasets such as xenografts or cell lines.,"meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset meets the ovarian cancer and proteomics criteria, it does not meet the criterion for including healthy controls or biomarker discovery.",No,False
PXD022996,,gpt-4o-mini-2024-07-18,No | justification: The dataset title and description do not mention ovarian cancer; it focuses on imputation methods for proteomic datasets.,No | justification: The dataset does not indicate the inclusion of healthy patient controls or any biomarker discovery related to ovarian cancer.,"Not applicable | justification: Since there are no healthy controls indicated in the dataset, this question is not applicable.",Yes | justification: The dataset involves large-scale DIA-MS data sets which are related to proteomics experimentation.,"Unclear | evidence: The description mentions various data sets, the nature of which (clinical or non-clinical) is not specified. | justification: Without specific mention of clinical relevance or sample types, it's unclear whether the dataset includes non-clinical samples.",meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset does not meet the criteria for ovarian cancer or healthy controls but does involve proteomics.,No,False
PXD000100,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset is about ovarian cancer, specifically targeting cancer-associated proteins in plasma from ovarian cancer patients.",No | evidence: No mention of healthy controls or diagnostic biomarker discovery in the description. | justification: The description does not indicate the presence of healthy patients as controls or any biomarker discovery aspect.,Not applicable | evidence: Not mentioned in the dataset description. | justification: The absence of healthy controls means the question of composition does not apply.,"Yes | justification: The dataset involves the analysis of proteins in human plasma, qualifying it as a study of proteomics.","No | evidence: The data comes from human plasma samples, indicating clinical relevance. | justification: The dataset consists strictly of human samples and excludes any non-clinical or preclinical models.",meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset meets the criteria for being about ovarian cancer and involving proteomics but does not include healthy controls.,No,False
PXD013811,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset specifically focuses on ovarian cancer, detailing its lethal nature and the need for new therapeutic targets.",No | evidence: The description does not indicate the presence of healthy patients as controls or the involvement of biomarker discovery. | justification: There are no mentions of healthy controls or any efforts specifically aimed at diagnostic biomarker discovery within the description.,"Not applicable | evidence: The dataset does not indicate any sample compositions involving healthy patients. | justification: Since there are no healthy controls included in the dataset, this question is not applicable.",Yes | justification: The dataset involves a proteomic analysis to identify therapeutic targets in ovarian cancer.,No | evidence: The dataset focuses solely on ovarian cancer and therapeutic targets without mention of non-clinical samples. | justification: The focus on clinical aspects of ovarian cancer treatment suggests it does not include non-clinical samples.,"meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset is about ovarian cancer and includes proteomic analysis but lacks healthy patient controls, which disqualifies it based on the inclusion criteria.",No,False
PXD016996,,gpt-4o-mini-2024-07-18,No | justification: The dataset does not explicitly mention ovarian cancer; it focuses on NK cells in the tumor microenvironment.,No | justification: The dataset does not include healthy patients as controls or relate to ovarian cancer biomarker discovery.,Not applicable | justification: There is no mention of healthy controls since the dataset does not involve a study related to ovarian cancer.,Yes | justification: The dataset includes proteomics as it assesses global differences in protein levels.,"Yes | evidence: The focus is on NK cells in the tumor microenvironment, which implies a non-clinical context (likely in vitro) rather than clinical samples. | justification: The study involves NK cells in a TME context, which typically falls under non-clinical studies.",meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset does not meet the criteria for ovarian cancer or healthy controls but does include proteomics.,No,False
PXD019327,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset is explicitly about ovarian cancer, as indicated in both the title and description.",No | evidence: The dataset does not mention the inclusion of healthy patient controls or an involvement in biomarker discovery. | justification: The description focuses solely on ovarian cancer and the changes in ascites without reference to healthy samples.,"Not applicable | justification: Since there are no healthy controls mentioned, this question is not applicable.","Yes | justification: The dataset involves LC-MS/MS analyses, which is a proteomics technique used to study the protein content of samples.",No | evidence: The dataset is based on clinical samples from patients with ovarian cancer. | justification: It involves analyses of malignant ascites from ovarian cancer patients and does not include non-clinical sample types.,"meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset meets the criterion for being about ovarian cancer and includes proteomics data; however, it fails to meet the criterion regarding healthy controls.",No,False
PXD015904,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset is explicitly stated to be related to Ovarian Cancer, as indicated in the title and context.","Yes | evidence: The description mentions the use of comparison and reference samples, which can include healthy controls. | justification: The dataset involves reference samples that can serve as controls for the ovarian cancer samples.","Unclear | evidence: The description does not provide explicit sample compositions. | justification: Since the sample compositions are not explicitly stated, further human review is needed to determine the percentage of healthy controls.","Yes | justification: The dataset includes proteomics analysis as mentioned in the description, detailing iTRAQ experiments.","Yes | evidence: The description includes references to human-in-mouse xenografts, indicating non-clinical aspects. | justification: The inclusion of human-in-mouse xenograft samples classifies part of the dataset as non-clinical.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Yes | meets proteomics criterion: Yes | justification: While the dataset meets the criteria for ovarian cancer and proteomics, it also includes non-clinical components that could affect its inclusion.",No,False
PXD044196,,gpt-4o-mini-2024-07-18,Yes | justification: The dataset is focused on ovarian cancer (OvCa) by studying the role of the CRNDE oncogene in its carcinogenesis.,No | evidence: The dataset does not mention healthy patient controls or biomarker discovery for ovarian cancer. | justification: There is no indication in the description that healthy controls are included or that the dataset is involved in biomarker discovery.,"Not applicable | evidence: No healthy patient controls are mentioned in the dataset description. | justification: Since the dataset does not include healthy controls, this criterion does not apply.","Yes | justification: The study employs mass spectrometry (MS) to analyze the CRNDEP micropeptide, which falls under proteomics.","No | evidence: The dataset does not involve xenografts, cell lines, or any non-clinical models according to the description. | justification: The study is focused on the mechanisms in ovarian cancer cells rather than non-clinical models.",meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset meets the ovarian cancer and proteomics criteria but fails to include healthy controls.,No,False
PXD003752,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset is clearly focused on high grade serous ovarian cancer (HGSOC), which is a specific subtype of ovarian cancer.",No | evidence: The description does not mention healthy patient controls or diagnostic biomarker discovery involving healthy patients. | justification: There is no indication that the dataset includes healthy controls or is focused on discovering biomarkers for ovarian cancer that involve healthy patients.,"Not applicable | evidence: There are no indications of explicit sample compositions provided in the description. | justification: Since the dataset does not include healthy controls, this question does not apply.","Yes | justification: The dataset utilizes proteomic approaches, specifically qPROTOMAP and TAILS, to analyze proteins.","Yes | evidence: The SKOV-3 cells are a human ovarian cancer cell line, representing a non-clinical model. | justification: The dataset's analysis is based on a cell line (SKOV-3), thus it does not represent clinical human samples but instead represents a non-clinical study.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset is about ovarian cancer and includes proteomics, it does not meet the criteria for including healthy controls or biomarker discovery.",No,False
PXD017041,,gpt-4o-mini-2024-07-18,"No | justification: The dataset focuses on small cell carcinoma of the ovary, which is not included in the ovarian cancer category defined by the inclusion criteria.",No | evidence: None provided in the dataset. | justification: There are no healthy controls or diagnostic biomarker discovery involving ovarian cancer mentioned in the description.,Not applicable | evidence: Not applicable as there are no healthy controls mentioned. | justification: The dataset does not include healthy patient controls.,"No | justification: While immunoprecipitation-mass spectrometry is mentioned, it is focused on cell lines rather than on human proteomics relevant to ovarian cancer.",Yes | evidence: The study uses cell lines (SCCO and HAP1). | justification: The dataset involves non-clinical samples as it uses cell lines for analysis.,"meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: No | justification: The dataset does not meet any of the inclusion criteria for ovarian cancer, healthy controls, or proteomics related to human studies.",No,False
PXD033108,,gpt-4o-mini-2024-07-18,Yes | justification: The dataset is focused on the discovery and validation of serum biomarkers for high grade serous ovarian cancer.,Yes | evidence: The study involves serum from healthy controls and focuses on biomarker discovery for ovarian cancer. | justification: The dataset includes healthy patient controls and is dedicated to identifying biomarkers for ovarian cancer detection.,"Unclear | evidence: The explicit sample compositions were not specified in the provided information about healthy patient percentages. | justification: While healthy controls are mentioned, it is not indicated whether they comprise at least 20% of the overall sample.","Yes | justification: The dataset uses a proteomics platform for biomarker discovery, involving analysis of serum proteomes.","No | evidence: The study analyzes serum from human subjects (patients), not non-clinical entities (e.g., cell lines, animal models). | justification: The dataset exclusively involves human clinical samples.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Yes | meets proteomics criterion: Yes | justification: The dataset meets all inclusion criteria; it is focused on ovarian cancer, includes healthy controls, and is based on proteomics.",Yes,True
PXD034466,,gpt-4o-mini-2024-07-18,Yes | justification: The dataset specifically focuses on ovarian cancer cells in its study.,"No | evidence: The description does not mention any healthy patient controls or indicate a focus on biomarker discovery involving them. | justification: The dataset only discusses treatments and effects in ovarian cancer cells, with no reference to healthy controls.","Not applicable | justification: As there are no healthy patient controls mentioned, this question is not applicable.",Yes | justification: The study utilizes chemoproteomics to identify candidate protein targets and dose-dependent responses.,"No | evidence: The dataset involves living ovarian cancer cells, which are a clinical model rather than a non-clinical one. | justification: The experiments are conducted on human cancer cells, not on cell lines, xenografts, or animals.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset fits the criterion for ovarian cancer and includes proteomics; however, it lacks healthy controls or biomarker discovery.",No,False
PXD045710,,gpt-4o-mini-2024-07-18,Yes | justification: The dataset specifically mentions 'high-grade serous ovarian cancer' in the title and description.,No | evidence: No healthy controls or biomarkers for discovery are mentioned in the dataset. | justification: The description focuses solely on tumor infiltrating lymphocytes in ovarian cancer without mentioning any healthy patient controls or diagnostic biomarkers.,Not applicable | justification: There are no healthy controls to assess the composition.,"Yes | justification: The dataset describes 'proteogenomic profiling,' indicating the inclusion of proteomics analysis.","No | evidence: All samples are from HGSOC patients; there are no indications of non-clinical samples. | justification: The dataset clearly states that it involves tumors collected from patients, which are clinical samples.",meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset meets the ovarian cancer criterion and proteomics criterion but fails to meet the requirement for healthy controls or biomarker discovery.,No,False
PXD027577,,gpt-4o-mini-2024-07-18,Yes | justification: The dataset is focused on ovarian follicular fluid which is directly related to ovarian cancer.,No | evidence: No healthy controls or biomarker discovery context mentioned in the description. | justification: The study focuses solely on the proteomic investigation of ovarian follicular fluid without any mention of healthy patient samples or biomarker discovery.,"Not applicable | evidence: No healthy controls are mentioned in the dataset. | justification: Since the dataset does not include healthy controls, this criterion is not applicable.","Yes | justification: The title explicitly states it is a 'proteomic investigation', indicating the study involves proteomics.","Yes | evidence: The focus on ovarian follicular fluid suggests the study is non-clinical. | justification: Since the dataset investigates ovarian follicular fluid, which is not involving patient samples in a clinical setting but rather a biological sample, it is categorized as non-clinical.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset pertains to ovarian cancer and includes proteomics, it lacks healthy controls or biomarker discovery considerations.",No,False
PXD046360,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset is about low grade serous ovarian cancer and its transition from serous borderline tumors, which qualifies it as related to ovarian cancer.",No | evidence: The dataset does not mention healthy patient controls or diagnostic biomarker discovery for ovarian cancer. | justification: The focus is solely on the tumor microenvironment of low grade serous ovarian cancer without indicating the presence of healthy controls or biomarker aspects.,Not applicable | justification: There are no healthy controls included in the dataset.,"Yes | justification: The dataset involves whole proteome profiling of different serous ovarian tumors, which confirms it includes proteomics.","No | justification: The dataset describes clinical tumor samples and does not involve xenografts, cell lines, or animal models.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset meets the ovarian cancer and proteomics criteria, it does not include healthy controls or involve biomarker discovery, thus limiting its overall inclusion.",No,False
PXD001176,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset explicitly relates to ovarian cancer, focusing on mechanisms of drug resistance in ovarian cancer cell lines.",No | evidence: The description does not mention healthy controls or biomarker discovery. | justification: The study focuses solely on cisplatin-resistant ovarian cancer cell lines and does not involve any healthy patient controls or related biomarker discovery.,"Not applicable | evidence: There are no healthy control samples mentioned in the dataset. | justification: Since there are no healthy patient controls provided, this question is not applicable.",Yes | justification: The study involves quantitative proteomic analysis to identify differentially expressed proteins.,"Yes | evidence: The dataset involves cell lines, specifically cisplatin-resistant ovarian cancer cell lines A2780 and A2780-DR. | justification: As the dataset includes non-clinical samples (cell lines), it falls under the exclusion criteria.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset meets the ovarian cancer and proteomics criteria, it does not include healthy controls or viable biomarker discovery, and it is based on non-clinical samples.",No,False
PXD020557,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset is focused on high-grade serous ovarian cancer, as indicated in the title and description.",Yes | evidence: The dataset includes 10 healthy female plasmas as controls alongside ovarian cancer patient samples. | justification: The presence of healthy controls facilitates the discovery of biomarkers for ovarian cancer.,"Yes | evidence: Explicit sample compositions provided indicate 10 healthy patients out of 20 total samples, which is 50%. | justification: The dataset contains well above the 20% requirement for healthy controls.","Yes | justification: The dataset involves proteomics analysis, particularly focusing on plasma protein data.","No | justification: The dataset is clinical, involving human plasma samples from both ovarian cancer patients and healthy controls.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Yes | meets proteomics criterion: Yes | justification: The dataset meets all included criteria, focusing on ovarian cancer with healthy controls and includes proteomics data.",Yes,True
PXD030034,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset focuses on high grade serous ovarian cancer, specifically discussing the molecular landscape of homologous recombination deficient ovarian cancer.","No | evidence: The dataset involves only samples from patients with cancer, without any mention of healthy patient controls or diagnostic biomarker discovery. | justification: There are no healthy controls included, nor is there any research aimed at discovering diagnostic biomarkers.",Not applicable | justification: There are no healthy controls present in the dataset.,"Unclear | justification: The description does not explicitly mention if proteomics techniques are employed, only that a multi-omics approach was used.","No | evidence: All samples are collected from human patients with ovarian cancer, and there are no references to non-clinical datasets such as xenografts or animal models. | justification: The study focuses on human autopsy samples from cancer patients.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Unclear | justification: While the dataset addresses ovarian cancer, it fails to meet the requirement of including healthy controls or engaging in biomarker discovery.",No,False
PXD012295,,gpt-4o-mini-2024-07-18,"No | justification: The dataset focuses on oral cancer, not ovarian cancer.","No | justification: The dataset does not involve healthy patients as controls for ovarian cancer, as it is focused on oral cancer.",Not applicable | justification: The dataset does not apply since it does not require healthy controls for ovarian cancer.,Yes | justification: The dataset examines differential saliva proteome profiles.,No | justification: The dataset pertains to a clinical context related to oral cancer and does not include xenografts or other non-clinical samples.,"meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset includes proteomics, it does not meet the inclusion criteria for ovarian cancer nor healthy controls for that purpose.",No,False
PXD025940,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset focuses on the human ovary, which is directly related to ovarian health and function.",No | evidence: No mention of healthy patients as controls or diagnostic biomarker discovery for ovarian cancer in the description. | justification: The description indicates a focus on ovarian tissue analysis without inclusion of healthy control samples or diagnostic purposes for biomarkers.,"Not applicable | justification: Since the dataset does not involve healthy patients as controls, this criteria is not applicable.",Yes | justification: The dataset employs mass spectrometry-based quantitative proteomics to analyze the ovarian tissue.,"No | evidence: The study focuses on human ovarian tissue, without reference to non-clinical models. | justification: It exclusively analyzes human biological samples, adhering to clinical relevance.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset is about ovarian cancer and includes proteomics, it fails to include healthy controls or a biomarker discovery component.",No,False
PXD000901,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset focuses on ovarian cancer, as indicated in the title and description.","No | evidence: The dataset involves cell lines and does not contain healthy patient controls. | justification: The description specifies that the dataset is based on ovarian cancer cell lines, not healthy patient samples.",Not applicable | justification: There are no healthy controls included in the dataset.,"Yes | justification: The dataset analyzes (phospho-)proteomes, which is a type of proteomics.","Yes | evidence: The dataset utilizes ovarian cancer cell lines, which are considered non-clinical samples. | justification: The study is based on cell line models rather than human patient samples.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset meets the criteria for being about ovarian cancer and involves proteomics, it fails to include healthy controls or fulfill the requirement to use clinical samples, which disqualifies it from inclusion.",No,False
PXD051569,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset is related to ovarian function, specifically investigating premature ovarian failure (POF), a condition directly linked to ovarian health.","Yes | evidence: The dataset includes 16 healthy controls for comparison and identifies potential biomarkers for POF. | justification: The study compares the proteomic profiles of patients with POF and healthy controls, qualifying it for biomarker discovery.","Yes | evidence: There are 16 healthy controls out of a total of 30 participants (14 POF patients and 16 healthy controls), which is approximately 53%. | justification: The explicit sample composition clearly shows that healthy controls make up more than the required 20%.",Yes | justification: The study involved label-free proteomic analysis of serum exosomes from the participants.,"No | evidence: The study involves human patients (both POF patients and healthy controls) and does not include animal models or in vitro studies. | justification: All samples included are from clinical participants, meeting the requirement for clinical datasets.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Yes | meets proteomics criterion: Yes | justification: The dataset meets all inclusion criteria by focusing on ovarian cancer-related conditions, including healthy controls for comparison, and conducting proteomics analysis.",Yes,False
PXD008582,,gpt-4o-mini-2024-07-18,"No | justification: The dataset is focused on metastatic colorectal cancer, not ovarian cancer.",No | justification: The dataset does not involve healthy patients as controls or diagnostic biomarker discovery for ovarian cancer.,Not applicable | justification: The dataset does not apply as it does not involve healthy controls.,Yes | justification: The dataset mentions the use of quantitative phosphoproteomics to study DDR1 signalling.,"Yes | evidence: Includes studies on cancer cell lines and mouse models. | justification: The dataset utilizes in vitro studies and intrasplenic tumor mouse models, qualifying as non-clinical.","meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset does not meet the criteria for ovarian cancer or healthy controls, although it includes proteomics.",No,False
PXD014352,,gpt-4o-mini-2024-07-18,Yes | justification: The dataset is focused on ovarian cancer and aims to analyze both malignant and non-malignant tissue samples to identify potential biomarkers.,"Yes | evidence: The dataset description mentions the objective of finding biomarkers related to ovarian cancer which implies diagnostic biomarker discovery. | justification: The focus on identifying biomarkers strongly indicates involvement of diagnostic biomarker discovery, fulfilling the second inclusion criterion.","Unclear | evidence: The description does not provide explicit sample compositions detailing the proportion of healthy controls. | justification: Without explicit compositions, it is unclear if at least 20% of the samples are healthy patients as controls.",Yes | justification: The study involves a proteomic analysis utilizing techniques such as 2-dimensional gel electrophoresis and MALDI-TOF MS.,"No | evidence: The dataset specifically mentions analysis of tissue samples from patients rather than from non-clinical models. | justification: Since the samples are taken from patients, it does not include non-clinical datasets like xenografts or cell lines.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Yes | meets proteomics criterion: Yes | justification: The dataset meets the criteria for ovarian cancer and proteomics, and it involves biomarker discovery, thus it should be considered for inclusion despite the uncertainty about the percentage of healthy controls.",Yes,True
PXD029428,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset focuses on ovarian carcinoma (OC) and explores its response to PARP inhibitors, fulfilling the criteria of being about ovarian cancer.","Unclear | evidence: The description mentions patient-derived BRCA1-proficient and deficient tumor samples but does not explicitly state the presence of healthy controls or if it was aimed at biomarker discovery for healthy patients. | justification: While it addresses biomarker discovery related to PARP inhibitors and BRCA status, there is no clear mention of healthy controls in the sample.",Not applicable | justification: There are no explicit sample compositions provided to evaluate the percentage of healthy controls.,"Yes | justification: The dataset includes proteomics approaches such as chemical, phospho-, and ADP-ribosylation proteomics, aligning with the requirement for proteomics data.","Yes | evidence: The dataset employs a BRCA1-isogenic OC cell line pair for experiments. | justification: This indicates inclusion of non-clinical samples since cell lines are used, which are considered non-clinical.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Unclear | meets proteomics criterion: Yes | justification: The dataset meets the requirement for focusing on ovarian cancer and includes proteomics data. However, it is unclear if it includes healthy controls.",No,False
PXD026929,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset focuses on ovarian cancer as indicated by the title and description, which mentions the 'miR141 Proteomic profile in Ovarian Cancer'.",No | evidence: There is no mention of healthy patient controls or the involvement of diagnostic biomarker discovery in the provided description. | justification: The description only discusses ovarian cancer cells and does not indicate the presence of healthy controls.,"Not applicable | justification: Since there are no healthy controls mentioned, this question does not apply.",Yes | justification: The study involves proteomic analysis as stated in the description.,"Yes | evidence: The study describes experiments involving the overexpression of miR-141 in WPMY-1 cells, which are likely to be a cell line. | justification: Using cell lines in proteomic analysis indicates non-clinical samples are involved.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset addresses ovarian cancer and proteomics but fails to include healthy controls, leading to exclusion.",No,False
PXD056996,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset focuses on high-grade serous ovarian carcinoma, a subtype of ovarian cancer.",Yes | evidence: The study includes comparative analysis against non-cancerous controls. | justification: The dataset involves diagnostic biomarker discovery for ovarian cancer through the analysis of protein glycosylation in context with controls.,"Unclear | evidence: Explicit sample compositions are not clearly detailed in the description. | justification: While controls are mentioned, specific percentages of healthy patients are not provided.",Yes | justification: The study involves proteomics analysis of extracellular vesicles and tissue samples.,"No | evidence: The study involves patient sera and ascites, along with cell lines. | justification: The dataset is clinical as it includes human samples.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Yes | meets proteomics criterion: Yes | justification: The dataset meets inclusion criteria by encompassing ovarian cancer, involving healthy controls for biomarker discovery, and focuses on proteomics.",Yes,True
PXD055521,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset specifically focuses on L1CAM in human ovarian cancer cells, indicating it is about ovarian cancer.",No | evidence: The dataset does not mention the inclusion of healthy patient controls or biomarker discovery. | justification: The described study solely concentrates on cancer cell lines and does not include comparisons or controls from healthy patients.,Not applicable | justification: The dataset does not include healthy patient samples.,Yes | justification: The study utilizes quantitative phosphoproteomics and proteomics to analyze cellular responses and signaling pathways.,"Yes | evidence: The research involves human ovarian cancer cells (OVCAR8) and a control line, which are considered non-clinical experiments. | justification: The dataset focuses on in vitro studies using cell lines rather than clinical samples from patients.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset pertains to ovarian cancer and includes proteomics, it fails to include healthy patient controls or any component of biomarker discovery.",No,False
PXD023272,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset is explicitly focused on ovarian cancer, as indicated by the mention of 'high grade serous ovarian cancer' in both the title and the description.",No | evidence: There are no healthy patient controls or mention of diagnostic biomarker discovery involving healthy individuals in the study. | justification: The study focuses on a case of ovarian cancer without indicating the presence of healthy controls or involvement of biomarker discovery in a broader context with such controls.,"Not applicable | justification: Since no healthy patient controls are identified, the question of composition does not apply.",Yes | justification: The dataset includes proteomics as it utilizes LC-MS/MS to identify and analyze proteins related to ovarian cancer.,"No | evidence: The study appears to focus on clinical samples derived from an ovarian cancer patient, with no mention of non-clinical datasets such as xenografts or cell lines. | justification: The use of patient-derived samples (tumor tissue and cervical swab) indicates a clinical context rather than a non-clinical one.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset meets the ovarian cancer criterion and includes proteomics analysis, but does not involve healthy controls or diagnosis biomarker discovery.",No,False
PXD042317,,gpt-4o-mini-2024-07-18,"Yes | justification: The dataset focuses on metastatic ovarian cancer, specifically high-grade serous ovarian cancer, which is a recognized type of ovarian cancer.",No | justification: The dataset does not mention any inclusion of healthy patients as controls or involvement in biomarker discovery for ovarian cancer.,"Not applicable | justification: Since the dataset does not contain healthy patient controls, this question is not applicable.",No | justification: The description indicates the need for in vitro models and focuses on biology rather than proteomics data analysis.,"Yes | evidence: It mentions the use of in vitro models to study ovarian cancer in a physiologically relevant environment. | justification: The dataset involves in vitro studies, which are considered non-clinical datasets as per the exclusion criteria.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: No | justification: The dataset meets the ovarian cancer criterion but does not meet the criteria for healthy controls or proteomics, while also being classified as non-clinical.",No,False
PXD000695,,gpt-4o-mini-2024-07-18,Yes | justification: The dataset specifically focuses on ovarian cancer cell lines.,No | evidence: The dataset involves only cancer cell lines and does not include healthy patient controls or investigational biomarker discovery specific to human samples. | justification: There are no healthy patient controls or a focus on diagnostic biomarker discovery for human ovarian cancer present in the dataset.,Not applicable | justification: The dataset does not involve healthy controls.,Yes | justification: The study employs mass spectrometry-based proteomics to analyze exosomes from ovarian cancer cell lines.,"Yes | evidence: The dataset uses exosomes derived from ovarian cancer cell lines, which are non-clinical samples. | justification: Exosomes from cell lines do not meet the criteria for clinical datasets as they are derived from in vitro studies.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset is about ovarian cancer and includes proteomics, it fails to meet the criterion for healthy controls or biomarker discovery, and it is non-clinical.",No,False
PXD022436,,gpt-4o-mini-2024-07-18,Yes | justification: The dataset is explicitly about ovarian cancer.,"Unclear | evidence: The description does not specify whether healthy patient controls are included or if there is a focus on diagnostic biomarker discovery. | justification: Without additional information, it is unclear if the dataset includes healthy controls or focuses on biomarker discovery.","Not applicable | evidence: Explicit sample compositions are not provided in the description. | justification: Since there's no information on sample compositions, we cannot assess the percentage of healthy controls.",Yes | justification: The title and description indicate that the dataset involves proteomics.,"No | evidence: The dataset is focused on prognostic markers in ovarian cancer which implies clinical relevance. | justification: There is no mention of any non-clinical samples, suggesting that the dataset does not include non-clinical data.",meets ovarian cancer criterion: Yes | meets healthy controls criterion: Unclear | meets proteomics criterion: Yes | justification: The dataset meets the ovarian cancer and proteomics criteria but the status of healthy controls remains uncertain.,No,False
PXD024735,,gpt-4o-mini-2024-07-18,"No | justification: The dataset is about polycystic ovary syndrome (PCOS) and its effects on endometrial tissue, not specifically ovarian cancer.",No | evidence: The study focuses on PCOS patients and does not mention healthy controls or biomarker discovery for ovarian cancer. | justification: There is no indication of healthy patients as controls or a focus on ovarian cancer diagnostics.,Not applicable | justification: The dataset does not involve healthy controls.,"Yes | justification: The study is exploring the secretory endometrial proteome, indicating the use of proteomics.","No | evidence: The study references human patients (PCOS patients) and their endometrial tissue, not non-clinical samples. | justification: The research is based on clinical investigation of patient samples.","meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset involves proteomics, it does not meet the criteria for ovarian cancer or healthy controls.",No,False
