custom_id,error,model,Q1,Q2,Q2a,Q3,Q4,Q5,Q6,in_actual
PXD015781,,gpt-5-mini-2025-08-07,Yes | justification: The title and description specifically state high-grade serous ovarian carcinoma (HGSOC) and discuss kinome profiling of HGSOC patient tumors.,"No | evidence: Description: kinome landscape of HGSOC patient tumors and tumors from patient-derived xenograft (PDX) models; no mention of healthy patient controls or diagnostic biomarker discovery. | justification: The dataset focuses on tumor profiling and therapeutic target identification, with no described healthy control cohort or diagnostic biomarker study.","Not applicable | evidence: No explicit sample composition or healthy controls are reported in the description. | justification: Because no healthy controls are indicated, the 20% composition criterion cannot be assessed.","Yes | justification: The study used multiplexed inhibitor beads and mass spectrometry (MIB-MS) to map the kinome landscape, which is a proteomic approach.","Yes | evidence: Description mentions tumors isolated from HGSOC patient-derived xenograft (PDX) models and experiments in established HGSOC cell lines and spheroid assays. | justification: The dataset includes non-clinical sample types (PDX models and cell lines/ex vivo spheroids), which are listed in the exclusion criteria.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset is ovarian cancer–focused and uses proteomic (MIB-MS) methods, it lacks healthy patient controls and does not describe diagnostic biomarker discovery. It also includes non-clinical samples (PDX, cell lines). Therefore it does not meet the requirement for healthy controls/biomarker discovery and contains excluded non-clinical components.",No,False
PXD031485,,gpt-5-mini-2025-08-07,"No | justification: The title and description describe human small antral follicles, follicular fluid, and polycystic ovary syndrome (PCOS) versus normal women; there is no mention of ovarian cancer.",Yes | evidence: Description: 'This study aimed to detect proteomic alterations in FF from human small antral follicles (hSAF) obtained from women with PCO as compared to normal women.' | justification: The study includes normal women as a control group (healthy controls) for comparison with women with PCOS. It does not involve diagnostic biomarker discovery for ovarian cancer.,"Unclear | evidence: No explicit sample counts or percentage breakdown of groups are provided in the title/description. | justification: While controls (normal women) are mentioned, the description does not state the number or proportion of healthy controls, so it is not possible to determine whether they comprise ≥20% of samples.","Yes | justification: The study is explicitly a proteomics investigation of follicular fluid (""Proteome of fluid...""; ""Previous proteomics studies...""; ""This study aimed to detect proteomic alterations..."").","No | evidence: Samples are described as follicular fluid from human small antral follicles obtained from women with PCOS and from normal women. | justification: The work uses human clinical samples (follicular fluid) rather than xenografts, cell lines, animal models, or ex vivo/in vitro non-clinical models.","meets ovarian cancer criterion: No | meets healthy controls criterion: Yes | meets proteomics criterion: Yes | justification: Although the dataset meets the proteomics requirement and includes healthy controls (for a PCOS vs normal comparison), it is not about ovarian cancer. The primary inclusion criterion 1 (about ovarian cancer) is not satisfied, so the dataset should not be included.",No,False
PXD041002,,gpt-5-mini-2025-08-07,"Yes | justification: Title and description indicate the study uses ovarian cancer cells and compares treated vs. untreated conditions (cis-platinum), so the dataset concerns ovarian cancer biology.","No | evidence: Description refers to ovarian cancer cells treated or non-treated with cis-platinum; no mention of patient samples, healthy controls, or diagnostic biomarker discovery. | justification: No healthy patient controls are described and the aim is treatment response in cells rather than diagnostic biomarker discovery.","Not applicable | evidence: No explicit sample composition provided and no healthy controls mentioned in the description. | justification: Because there are no healthy controls reported, the 20% healthy-control composition criterion does not apply.","Yes | justification: Uses TMT labeling and MS3 on an Orbitrap Eclipse (Real Time Search MS3, multinotch MS3-based TMT), which is mass-spectrometry-based proteomics.","Yes | evidence: Description talks about 'ovarian cell cancer' and comparing treated vs non-treated cells, indicating in vitro/cell-line experiments. | justification: The dataset is based on cell experiments (non-clinical), which are excluded per criterion 4.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset is proteomics and concerns ovarian cancer cells, it lacks healthy patient controls or diagnostic biomarker focus and is a non-clinical (cell-based) study. Therefore it fails the healthy-control/biomarker criterion and the exclusion for non-clinical samples applies.",No,False
PXD019863,,gpt-5-mini-2025-08-07,No | justification: Title and description describe Salmonella infection in epithelial cells; no mention of ovarian cancer.,No | evidence: Description focuses on improving DIA MS workflow for Salmonella-infected epithelial cells and simultaneous host/pathogen proteome profiling. | justification: No indication of healthy human controls or diagnostic biomarker discovery for ovarian cancer.,Not applicable | evidence: No explicit sample composition provided and no healthy human controls mentioned. | justification: Criterion not applicable because dataset is not related to ovarian cancer and contains no healthy-control information.,Yes | justification: Description explicitly states use of DIA mass spectrometry and LC-MS/MS for protein identification and quantification.,"Yes | evidence: Dataset describes Salmonella infection models in epithelial cells and profiling at different time points post infection. | justification: Study involves in vitro infection models (epithelial cells), which are non-clinical (cell-line/ex vivo) samples.","meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: Although the dataset uses proteomics (meets criterion 3), it is not about ovarian cancer (fails criterion 1), does not include healthy human controls or ovarian biomarker discovery (fails criterion 2), and is a non-clinical cell infection model (exclusion criterion 4).",No,False
PXD015903,,gpt-5-mini-2025-08-07,Yes | justification: Title and description explicitly state this is a CPTAC/TCGA proteome study of ovarian tissue (TCGA Ovarian Serous Cystadenocarcinoma) and refers to 174 TCGA ovarian cancer tumor samples.,No | evidence: Description: 'global proteome data have been acquired for 174 TCGA ovarian cancer tumor samples' — only tumor samples are mentioned; no healthy controls or explicit diagnostic biomarker discovery aim is described. | justification: All sample counts refer to tumor samples; there is no mention of healthy patient controls or biomarker discovery/diagnostic validation in the provided description.,"Not applicable | evidence: No explicit sample composition including healthy controls is provided in the description. | justification: Because there are no healthy controls reported, the 20% threshold does not apply.","Yes | justification: Proteomics methods are explicitly described: iTRAQ protein quantification, global proteome (206 proteome characterizations), glycoproteome (122 tumors) and phosphoproteome (69 tumors) analyses.","No | evidence: Samples are described as TCGA tumor samples from human ovarian serous cystadenocarcinoma; no xenografts, cell lines, animal models, or ex vivo/in vitro studies are mentioned. | justification: The dataset is clinical human tumor tissue from TCGA rather than non-clinical models.",meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset meets criteria 1 and 3 (ovarian cancer and proteomics) but fails criterion 2 because no healthy controls or diagnostic biomarker discovery are indicated. Therefore it does not satisfy the requirement to include healthy controls or biomarker discovery context.,No,False
PXD009655,,gpt-5-mini-2025-08-07,Yes | justification: Title and description explicitly state the study is focused on high-grade ovarian cancer (HGOC) and early detection of ovarian cancer using uterine/tubal lavage.,"Yes | evidence: Description reports liquid biopsies from HGOC patients (n=49), controls (n=127) and healthy BRCA mutation carriers (n=25). The study develops and validates a 9-protein classifier for early detection. | justification: Dataset includes explicit control samples and involves diagnostic biomarker discovery (classifier for ovarian cancer).","Yes | evidence: Explicit sample counts provided: HGOC n=49, controls n=127, BRCA carriers n=25; controls represent 127/201 = ~63.2% of total samples. | justification: Controls clearly exceed the 20% threshold of total samples.","Yes | justification: Study uses microvesicle proteomics on uterine-tubal lavage analyzed by Q-Exactive mass spectrometry, reporting 8,578 proteins total and ~3,000 proteins per sample.","No | evidence: Description refers only to human patient-derived uterine-tubal lavage samples (HGOC patients, controls, BRCA carriers); no mention of xenografts, cell lines, animal models, or ex vivo/in vitro non-clinical systems. | justification: All samples described are clinical human samples.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Yes | meets proteomics criterion: Yes | justification: The dataset is clinical, focused on ovarian cancer, contains a sizable proportion of healthy controls (>20%), and is proteomics-based with mass-spectrometry data and biomarker discovery. No non-clinical models are reported.",Yes,True
PXD020560,,gpt-5-mini-2025-08-07,Yes | justification: Title and description state experiments were performed in A2780 ovarian cancer cells and investigate effects in the context of ovarian cancer.,"No | evidence: Description describes treatment of A2780 ovarian cancer cell line and analysis of treated cancer cells; no mention of patient samples, healthy controls, or diagnostic biomarker discovery. | justification: Study is focused on drug mode-of-action in cell lines, not on patient cohorts or biomarker discovery for diagnosis.","Not applicable | evidence: No sample composition or patient/healthy control information provided; study uses cell lines. | justification: No human patient controls are present, so percentage criterion does not apply.",Yes | justification: Description explicitly states use of mass spectrometry-based shotgun proteomics to assess global protein expression changes.,"Yes | evidence: Use of A2780 ovarian cancer cells and cellular assays (in vitro cell line experiments) as described in the title/description. | justification: Dataset derives from cell line experiments (non-clinical), which are excluded per criteria.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: Although the dataset concerns ovarian cancer and uses proteomics, it lacks healthy human controls or diagnostic biomarker focus and is a non-clinical in vitro cell-line study (A2780). Therefore it does not meet the healthy-control/biomarker requirement and is excluded as non-clinical.",No,False
PXD027794,,gpt-5-mini-2025-08-07,"Yes | justification: Study uses SKOV3 ovarian cancer cells and investigates therapy-induced secretomes affecting ovarian tumor cell proteomes, so it is about ovarian cancer (in vitro).",No | evidence: Description describes incubating SKOV3 cells with secretomes from control or dying cancer cells; no mention of healthy patient samples or diagnostic biomarker discovery. | justification: The experimental system is cancer cell lines and secretomes from treated cancer cells; there is no indication of healthy human controls or biomarker discovery for diagnosis.,"Not applicable | evidence: No explicit sample composition or any healthy patient samples are described in the dataset description. | justification: Because no healthy controls are present or described, the 20% composition criterion does not apply.","Yes | justification: The study reports analysis of proteomic profiles of recipient tumor cells and differential protein abundance/enrichment analysis, indicating proteomics data.",Yes | evidence: Experiment uses SKOV3 cells incubated with secretomes from control or dying cancer cells (cell line in vitro model). | justification: This is an in vitro cell line study (non-clinical); no patient or animal clinical samples are mentioned.,"meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: Although the dataset concerns ovarian cancer and includes proteomics, it lacks healthy human controls or diagnostic biomarker discovery and is a non-clinical in vitro cell line study. Therefore it does not meet the healthy-control/biomarker criterion and is excluded due to non-clinical sample type.",No,False
PXD029424,,gpt-5-mini-2025-08-07,Yes | justification: Title and description explicitly state ovarian carcinoma/OC and discuss BRCA1/2-deficient ovarian carcinoma and PARPi response in OC.,"Yes | evidence: Description: ""we sought to develop additional mechanism-based biomarker candidates for PARPi therapy in OC"" and subsequent analyses aimed to identify actionable vulnerabilities and mechanism-based biomarker candidates. | justification: The study explicitly aims to develop biomarker candidates related to PARP inhibitor therapy in ovarian cancer (diagnostic/predictive biomarker discovery), although it does not mention healthy patient controls.","Not applicable | evidence: No explicit sample composition or mention of healthy patient controls in the description; samples described are cell lines and patient-derived tumor samples. | justification: Because no explicit sample composition is provided and no healthy controls are described, the 20% healthy-control composition criterion cannot be evaluated.","Yes | justification: The description reports use of chemical proteomics, global phosphoproteomics and ADP-ribosylation proteomics approaches.","Yes | evidence: Description: ""chemical proteomics with PARPi baits in a BRCA1-isogenic OC cell line pair"" (UWB1.289 and UWB+B) and mechanistic work in these cell lines. | justification: The dataset includes non-clinical cell line experiments in addition to patient-derived tumor samples.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset is about ovarian carcinoma and uses multiple proteomic approaches (meets criteria 1 and 3). It does not include healthy patient controls, but it does involve biomarker discovery for PARP inhibitor response in ovarian cancer, satisfying criterion 2. Although non-clinical cell line experiments are included, patient-derived tumor samples are also used, so the dataset contains clinical samples and is appropriate for inclusion based on the stated criteria.",Yes,False
PXD031518,,gpt-5-mini-2025-08-07,Yes | justification: Title and description explicitly state the study is of high-grade serous ovarian cancer (HGSOC) and focuses on classifying tumor morphologic subtypes in patients.,"No | evidence: Description mentions prospectively obtained video images of HGSOC, morphologic classification, clinical outcomes and molecular features; no mention of healthy patient controls or diagnostic biomarker discovery. | justification: The description only refers to tumor imaging and classification among HGSOC patients; there is no indication that healthy controls were included or that the study was performing diagnostic biomarker discovery.","Not applicable | evidence: No explicit sample composition or mention of healthy controls in the description. | justification: Because no healthy controls are reported, the 20% composition criterion does not apply.","No | justification: The description refers to video imaging, morphologic classification and unspecified ‘molecular features’ but does not state proteomics experiments or proteomic data generation. Proteomics cannot be assumed from the text.","No | evidence: Study uses laparoscopic video images and patient clinical outcomes to classify HGSOC gross morphology. | justification: The dataset appears to be derived from clinical patient procedures and imaging, not from xenografts, cell lines, animal models, or ex vivo/in vitro experiments.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: No | justification: The dataset is clearly about ovarian cancer (HGSOC) but does not include healthy controls or diagnostic biomarker discovery, and does not indicate proteomics data. It therefore fails required criteria 2 (controls/biomarker discovery) and 3 (proteomics).",No,False
PXD031929,,gpt-5-mini-2025-08-07,Yes | justification: Title and description explicitly state high-grade serous ovarian cancer (HGSOC) patient tumors and residual disease at interval debulking surgery.,"No | evidence: Description: study assessed proteomic alterations in matched, chemotherapy naïve and NACT-treated patient tumors from HGSOC patients with suboptimal (R1) versus optimal (R0) debulking. | justification: No healthy control patients are mentioned. The study reports prognostic biomarkers for residual disease and candidate proteins associated with NACT resistance (prognostic/predictive), not diagnostic biomarker discovery for detecting ovarian cancer versus healthy controls.","Not applicable | evidence: No explicit sample composition or healthy controls described in the title/description. | justification: Because no healthy controls are indicated, composition threshold is not applicable.",Yes | justification: Description states the study assessed proteomic alterations and describes distinct proteome profiles in pre- and post-NACT HGSOC tumors.,"No | evidence: Description refers to tumors obtained from HGSOC patients (clinical patient samples), with no mention of xenografts, cell lines, or animal/ex vivo models. | justification: Samples are clinical human tumor tissues from treated patients.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset is clearly ovarian cancer and proteomics-based, but it lacks healthy controls and does not describe diagnostic biomarker discovery vs. healthy subjects. Therefore it fails criterion 2 and should not be included.",No,False
PXD019914,,gpt-5-mini-2025-08-07,Yes | justification: Title and description state the study is of high-grade serous ovarian carcinoma (HGSC) and used 119 TCGA HGSC tumor tissues.,No | evidence: Description: 'we performed mass-spectrometry (MS)-based glycoproteomic characterization of 119 TCGA HGSC tissues.' No mention of healthy controls or diagnostic biomarker discovery. | justification: Dataset comprises only HGSC tumor tissues; no healthy patient controls are described and the aim is characterization of tumor glycoproteome rather than diagnostic biomarker discovery.,"Not applicable | evidence: No explicit sample composition including healthy controls is provided; only 119 HGSC tumor tissues are reported. | justification: Because no healthy controls are indicated, the 20% healthy-control composition criterion cannot be applied.",Yes | justification: Study uses mass-spectrometry-based glycoproteomic approaches (SPEG and intact glycopeptide analysis) to profile the N-linked glycoproteome.,"No | evidence: Samples are human HGSC tumor tissues from TCGA/CPTAC (clinical tumor specimens). | justification: No xenografts, cell lines, animal models, or ex vivo/in vitro non-clinical samples are mentioned.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset is clinical and proteomic and focuses on ovarian (HGSC) tumors, so it meets criteria 1 and 3. It does not include healthy controls nor describe diagnostic biomarker discovery, so it fails criterion 2.",No,False
PXD022996,,gpt-5-mini-2025-08-07,No | justification: Title and description discuss imputation methods and DIA-MS datasets generally; no mention of ovarian cancer or related clinical context.,"No | evidence: Description refers to evaluation of imputation methods on three DIA-MS datasets (dilution series, small pilot, larger proteomic dataset) with no mention of healthy patient controls or diagnostic/biomarker discovery for ovarian cancer. | justification: No indication that datasets include healthy human controls or that the study targets diagnostic biomarker discovery for ovarian cancer.","Not applicable | evidence: No explicit sample composition or mention of healthy controls provided in the description. | justification: Since no healthy controls are reported, the 20% composition criterion does not apply.","Yes | justification: Description explicitly references proteomic data, LC-MS/MS, and DIA-MS label-free datasets used to evaluate imputation methods.","Yes | evidence: Datasets include a dilution series and pilot/technical DIA-MS datasets focused on method assessment rather than clinical sampling. | justification: The description describes technical/experimental datasets (dilution series, pilot) rather than clinical patient samples, indicating non-clinical data.","meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: Although the dataset is proteomics, it is not about ovarian cancer and does not include healthy patient controls or biomarker discovery for ovarian cancer. It appears to be a technical/methods dataset (non-clinical), so it does not meet the primary inclusion criteria.",No,False
PXD000100,,gpt-5-mini-2025-08-07,"Yes | justification: Description states samples from ovarian cancer patients and patients with benign ovarian tumors, indicating the dataset is about ovarian cancer.",No | evidence: “...crude human plasma digest from ovarian cancer patients and patients with benigh [benign] ovarian tumors...” | justification: The description lists ovarian cancer and benign tumor patients but does not mention healthy (healthy) control subjects or explicitly describe a diagnostic biomarker discovery aim.,"No | evidence: Samples described are from ovarian cancer patients and patients with benign ovarian tumors; no healthy controls are reported. | justification: Explicit sample composition is provided (cancer and benign tumor patients) and healthy controls are not present, so the >=20% healthy control requirement is not met.","Yes | justification: The study targeted a selection of cancer-associated proteins in human plasma digest using heavy isotope labeled internal standards and was analyzed with mProphet, indicating targeted proteomics data.","No | evidence: Samples are described as human plasma from ovarian cancer and benign tumor patients. | justification: Samples are clinical human plasma specimens; there is no mention of xenografts, cell lines, animal models, or ex vivo/in vitro non-clinical models.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset is ovarian cancer–related and is proteomics (targeted) data, but it lacks healthy control subjects and does not explicitly state a diagnostic biomarker discovery objective. Because it fails the healthy-control/biomarker-discovery criterion, it should not be included.",No,False
PXD013811,,gpt-5-mini-2025-08-07,Yes | justification: Title and description explicitly refer to ovarian cancer (OC) and epithelial ovarian cancer (EOC) and focus on tumor growth and therapeutic target discovery in OC.,"No | evidence: Description discusses discovery of therapeutic targets and proteomic analysis in OC; there is no mention of healthy patient controls or diagnostic/biomarker discovery. | justification: The dataset aims at identifying therapeutic targets rather than diagnostic biomarkers, and no healthy control group is described.","Not applicable | evidence: No sample composition or mention of healthy controls provided in the title/description. | justification: Because healthy controls are not indicated, the 20% composition criterion cannot be assessed.","Yes | justification: The description explicitly states 'Proteomic analysis is one of the approaches to identify therapeutic targets in OC,' indicating a proteomics dataset (OC-MS/MS in the title also implies mass spectrometry proteomics).","No | evidence: Title and description refer to patient disease context and proteomic analysis for therapeutic target discovery; there is no mention of xenografts, cell lines, animal models, or ex vivo/in vitro studies. | justification: No non-clinical sample types are described.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset is clearly about ovarian cancer and uses proteomics, but it does not mention healthy controls nor diagnostic biomarker discovery. Therefore it fails the healthy-control/biomarker criterion required for inclusion.",No,False
PXD016996,,gpt-5-mini-2025-08-07,No | justification: Title and description describe NK cell responses to the tumor microenvironment generally; no mention of ovarian cancer or ovarian tumor samples.,"No | evidence: Description: NK cells exposed to the TME or control media. | justification: Controls are control media vs tumor microenvironment exposure (experimental conditions), not healthy patient controls; no indication of diagnostic biomarker discovery for ovarian cancer.",Not applicable | justification: No patient sample composition provided and no healthy patient controls reported.,Yes | justification: Description states assessment of global differences in protein levels via proteomics in NK cells.,"Yes | evidence: Description: NK cells exposed to the TME or control media. | justification: Study appears to be an experimental in vitro/ex vivo cell-based model (NK cells exposed to media/TME), i.e., non-clinical samples.","meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset uses proteomics, it is not about ovarian cancer, does not include healthy patient controls or ovarian biomarker discovery, and is a non-clinical cell-based study. It therefore does not meet the required inclusion criteria.",No,False
PXD019327,,gpt-5-mini-2025-08-07,Yes | justification: Title and description explicitly state ovarian cancer ascites samples and discuss ovarian cancer biology and response to chemotherapy.,No | evidence: Description: paired ovarian cancer ascites from the same patients before and after chemotherapy (n=10). No mention of healthy controls or diagnostic biomarker discovery. | justification: All samples are from ovarian cancer patients (paired pre/post-chemotherapy); no healthy control cohort and the study focuses on chemotherapy-induced changes rather than diagnostic biomarker discovery.,"Not applicable | evidence: No explicit sample composition including healthy controls is provided. | justification: Because there are no healthy controls reported, the 20% composition criterion is not applicable.","Yes | justification: Study performed LC-MS/MS analyses of ascites and reports proteome-level findings (upregulated proteins, functional annotation).","No | evidence: Samples are malignant ascites obtained from ovarian cancer patients. | justification: The dataset uses clinical human samples (patient ascites); no xenografts, cell lines, animal models, or ex vivo/in vitro non-clinical models are described.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset is proteomics-based and directly about ovarian cancer using clinical patient samples, it lacks healthy control samples and does not focus on diagnostic biomarker discovery, so it does not meet the healthy-control/biomarker inclusion criterion.",No,False
PXD015904,,gpt-5-mini-2025-08-07,"Yes | justification: Description states the CompRef samples were analyzed along with the TCGA Ovarian Cancer tumor samples, indicating the dataset is part of an ovarian cancer proteome study.",No | evidence: Description mentions TCGA Ovarian Cancer tumor samples and CompRef/reference samples but does not mention any healthy patient controls or explicit diagnostic biomarker discovery aims. | justification: No mention of healthy control subjects or biomarker discovery for diagnosis in the provided description.,"Not applicable | justification: No explicit sample composition or healthy control group is reported in the description, so the 20% healthy-control composition criterion cannot be assessed.","Yes | justification: The description explicitly reports iTRAQ experiments for proteome (5 datasets) and phosphoproteome (4 datasets), indicating proteomics data.","Yes | evidence: Description: '...interrogation of both the P5 (basal) and P6 (luminal) human-in-mouse xenograft breast carcinoma pooled samples.' | justification: The dataset includes human-in-mouse xenograft (breast carcinoma) pooled samples, which are non-clinical models and fall under exclusion criteria.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset is part of a TCGA ovarian cancer proteome study and contains proteomics data, it does not report healthy patient controls or biomarker-diagnostic focus, and it includes non-clinical xenograft samples (excluded). Therefore it fails the healthy-control requirement and includes excluded non-clinical samples.",No,False
PXD044196,,gpt-5-mini-2025-08-07,Yes | justification: Title and description explicitly state the study concerns ovarian carcinogenesis and OvCa (ovarian cancer) cells; aims relate to CRNDE/CRNDEP role in ovarian cancer biology.,"No | evidence: Description focuses on MS-based validation of a micropeptide and functional studies in OvCa cells; no mention of healthy patient controls or diagnostic biomarker discovery cohorts. | justification: The study is mechanistic (cell behavior, localization, protein partners, chemoresistance) rather than a diagnostic biomarker or case/control clinical cohort.","Not applicable | evidence: No sample composition or healthy control samples are described in the abstract. | justification: Because there is no indication that healthy patient controls are present, the 20% composition criterion is not applicable.","Yes | justification: The abstract describes mass spectrometry (MS)-based validation and detection of the CRNDEP sequence by MS, including immunoprecipitation followed by MS.","Yes | evidence: The description repeatedly refers to experiments in OvCa cells and functional assays (chemoresistance, localization, interaction studies). Title notes identification by IP-MS in one OvCa sample but the study emphasis is cellular/mechanistic. | justification: The primary data appear to come from cell-based (non-clinical) experiments; presence of cell line/ex vivo work meets the non-clinical exclusion.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset is ovarian cancer–related and uses proteomics (MS), it does not include healthy patient controls nor is it a diagnostic biomarker-cohort study. Additionally, the work is predominantly non-clinical (cell-based), which falls under exclusion criteria.",No,False
PXD003752,,gpt-5-mini-2025-08-07,Yes | justification: Title and description explicitly study KLK7 in high grade serous ovarian cancer (HGSOC); SKOV-3 is an ovarian cancer cell line used in the study.,"No | evidence: Description describes analysis of KLK7 degradome in SKOV-3 cell-secreted proteins; no mention of healthy patient controls or diagnostic biomarker discovery. | justification: The study is mechanistic, focused on cell-line degradome analysis rather than clinical biomarker discovery or inclusion of healthy controls.","Not applicable | evidence: No sample composition or patient/control cohorts are described. | justification: Because no human sample composition or healthy controls are reported, the 20% healthy-control criterion cannot be assessed.",Yes | justification: Uses proteomic methods (qPROTOMAP and TAILS) to analyze the degradome of cell-secreted proteins.,"Yes | evidence: Work performed on SKOV-3 cell-secreted proteins (cell line). | justification: SKOV-3 is an in vitro ovarian cancer cell line; dataset is non-clinical (cell-line based), meeting exclusion criterion for non-clinical samples.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: Although the dataset is proteomic and focused on ovarian cancer, it lacks healthy patient controls or diagnostic biomarker discovery and is based on an ovarian cancer cell line (non-clinical), which excludes it from inclusion.",No,False
PXD017041,,gpt-5-mini-2025-08-07,"Yes | justification: Title/description specify small cell carcinoma of the ovary, hypercalcemic type (SCCO), so the study is about an ovarian cancer subtype.","No | evidence: Description: experiments performed on 3 SCCO cell lines and a HAP1 parental cell line; no patient samples or healthy controls mentioned, and no diagnostic biomarker discovery stated. | justification: No indication of healthy patient controls or biomarker discovery in the description.","Not applicable | evidence: No explicit sample composition or healthy patient controls provided in the description. | justification: Because there are no reported healthy human controls, the 20% criterion does not apply.","Yes | justification: Study used immunoprecipitation-mass spectrometry to analyze protein-protein interactions, which is a proteomic technique.","Yes | evidence: Description states experiments were performed on 3 SCCO cell lines and a HAP1 parental cell line. | justification: Dataset uses cell line models (non-clinical), which meet the exclusion criteria for non-clinical samples.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: Although the dataset concerns an ovarian cancer subtype and uses proteomic (IP-MS) methods, it lacks healthy human controls or biomarker discovery and is based on cell lines (non-clinical). Therefore it does not meet inclusion criteria.",No,False
PXD033108,,gpt-5-mini-2025-08-07,Yes | justification: Title and description explicitly state the study is discovery/validation of serum biomarkers for high grade serous ovarian cancer (HGSOC).,"Yes | evidence: ""Serum from age-matched women with HGSOC, benign tumours or healthy controls were analysed..."" and study describes discovery and validation of diagnostic biomarker panels. | justification: The dataset includes healthy controls and is explicitly a diagnostic biomarker discovery/validation study for ovarian cancer.","Not applicable | evidence: Cohort sizes are given (UKCTOCS n=30, UKOPS n=30, AOCS n=95) but no breakdown by HGSOC vs benign vs healthy is provided. | justification: Explicit sample composition by group (counts or percentages of healthy controls) is not provided, so the >=20% healthy-control check cannot be evaluated from the description.",Yes | justification: Methods state use of a lectin-magnetic bead array-coupled proteomics platform with shotgun and targeted proteomics for discovery and validation.,"No | evidence: Samples are described as human serum from women (HGSOC, benign tumours, healthy controls). | justification: No non-clinical samples (xenografts, cell lines, animal models, or ex vivo/in vitro studies) are described.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Yes | meets proteomics criterion: Yes | justification: This is a clinical human serum proteomics study focused on HGSOC biomarker discovery/validation and includes healthy controls. Explicit group-level sample composition is not provided, so the 20% healthy-control proportion cannot be verified from the description and may require human review if strict verification is required.",Yes,True
PXD034466,,gpt-5-mini-2025-08-07,"Yes | justification: Title and description state experiments were performed in ovarian cancer cells and discuss effects in ovarian cancer, indicating the study is about ovarian cancer biology.","No | evidence: Description describes chemoproteomics and target identification in ovarian cancer cells; no mention of human patient samples, healthy controls, or diagnostic biomarker discovery. | justification: The study focuses on drug target identification in cancer cells rather than biomarker discovery or inclusion of healthy patient controls.","Not applicable | evidence: No explicit sample composition or human control samples are described. | justification: Because no human/healthy control samples are reported, the 20% composition criterion cannot be evaluated.","Yes | justification: The description explicitly reports chemoproteomics, pull-down experiments, and identification of dose-dependent protein targets, indicating proteomics methods were used.","Yes | evidence: Description repeatedly refers to experiments in 'living cancer cells' and 'ovarian cancer cells' (cell-based chemoproteomics). | justification: The dataset derives from cell-based (in vitro) experiments rather than clinical human samples, meeting the non-clinical exclusion criterion.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: Although the dataset is proteomics-based and focused on ovarian cancer, it lacks healthy human controls or a diagnostic biomarker aim and is a non-clinical cell-line study. Therefore it does not meet inclusion criteria requiring clinical samples/controls or biomarker discovery and is excluded as non-clinical.",No,False
