custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-MEXP-3260,als-ftd-screened,ALS-FTD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of RNA from human samples.,"Yes | evidence: Disease: amyotrophic lateral sclerosis; Description mentions ALS diagnosis | justification: The dataset focuses on gene expression changes in ALS patients, which is part of the ALS-FTD spectrum.","No | evidence: Organism part: muscle; Description: samples from skeletal muscle biopsies | justification: Samples are from skeletal muscle tissue, not CNS or brain tissue.","No | evidence: Samples are human biopsies from patients and healthy controls | justification: The dataset involves clinical human tissue samples, not in vitro cell lines or disease models.",Yes | evidence: Experimental Factors: DISEASE_STATE with normal and ALS; Description: samples from healthy and ALS patients | justification: The study design compares ALS cases to healthy controls.,"Unclear | evidence: Samples are from muscle, not brain regions | justification: Since samples are not from brain, the question of brain region relevance is not applicable but effectively irrelevant.",No | evidence: Technology: Array assay; Study type: transcription profiling by array | justification: The technology used is compatible microarray expression profiling.,"justification: Although the dataset meets criteria for human microarray profiling, ALS disease focus, and case/control design, it does not involve CNS tissue but rather skeletal muscle. Therefore, it does not meet the inclusion criterion of involving relevant CNS regions.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-1925,als-ftd-screened,ALS-FTD,,gpt-4.1-mini-2025-04-14,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses array-based transcription profiling on RNA samples, indicating human microarray expression profiling.","Yes | evidence: Samples include amyotrophic lateral sclerosis patients with C9ORF72 mutation; Disease: amyotrophic lateral sclerosis | justification: The dataset pertains to ALS, a component of ALS-FTD spectrum, specifically patients with C9ORF72 mutation linked to ALS-FTD.","Yes | evidence: Organism part: motor cortex; Organism: Homo sapiens | justification: Samples are from human post-mortem motor cortex, a CNS region.","No | evidence: Samples are post-mortem brain tissue, not in vitro cell lines or disease models | justification: The dataset involves clinical human tissue samples, not patient-derived in vitro cell lines or models.","Yes | evidence: Experimental Designs: disease state design; Samples from healthy controls and ALS patients | justification: The study compares diseased versus control samples, consistent with case/control design.","No | evidence: Samples from motor cortex, a region significantly affected in ALS | justification: Motor cortex is relevant to ALS-FTD neurodegeneration.","No | evidence: Technology: Array assay; Study type: transcription profiling by array | justification: The technology is microarray-based, compatible with inclusion criteria.","justification: The dataset meets all inclusion criteria: human microarray expression profiling, ALS disease focus, relevant CNS tissue (motor cortex), clinical samples, case/control design, and compatible technology. No exclusion criteria apply.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-1926,als-ftd-screened,ALS-FTD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses microarray technology for transcription profiling on human samples.,"Yes | evidence: Disease: SOD1 mutant amyotrophic lateral sclerosis, C9ORF72 amyotrophic lateral sclerosis | justification: The dataset involves ALS patients with known ALS mutations, relevant to ALS-FTD spectrum.","No | evidence: Cell type: fibroblast; Organism part: Not found | justification: Samples are fibroblasts, not CNS tissue.","Yes | evidence: Cell type: fibroblast; Experimental Designs: in_vitro_design | justification: Samples are patient-derived fibroblast cell lines cultured in vitro, not direct clinical tissue samples.","Yes | evidence: Experimental Designs: disease_state_design; Disease: ALS patients and healthy controls | justification: The study compares ALS patient fibroblasts to healthy controls, consistent with case/control design.","No | evidence: Samples are fibroblasts, not brain tissue | justification: Brain region relevance is not applicable as no brain tissue is sampled.",No | evidence: Technology: Array assay | justification: Microarray technology is compatible with inclusion criteria.,"justification: Although the dataset uses human microarray expression profiling and involves ALS patients and controls, it uses patient-derived fibroblast cell lines (in vitro) rather than human CNS tissue. Therefore, it does not meet the inclusion criteria requiring CNS tissue samples.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-1927,als-ftd-screened,ALS-FTD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses microarray technology for transcription profiling of human samples.,"Yes | evidence: Disease: C9ORF72 amyotrophic lateral sclerosis, SOD1 D90A amyotrophic lateral sclerosis, normal | justification: The dataset includes samples from patients with ALS-related mutations, relevant to ALS-FTD spectrum.","No | evidence: Cell type: neuron differentiated from induced pluripotent stem cell; Organism part: Not found | justification: Samples are derived from iPSC-differentiated neurons, not directly from human CNS tissue.","Yes | evidence: Cell type: neuron differentiated from induced pluripotent stem cell; Experimental Designs: in_vitro_design | justification: The dataset involves patient-derived in vitro cell lines (iPSC-derived neurons), which are disease models.","Yes | evidence: Experimental Factors: disease; Disease: C9ORF72 ALS, SOD1 ALS, normal | justification: The study compares disease samples to controls, indicating a case/control design.","Unclear | evidence: Organism part: Not found | justification: No direct brain region sampling; samples are in vitro neurons, so brain region relevance is not applicable.","No | evidence: Technology: Array assay | justification: The technology used is microarray, which is compatible.","justification: Although the dataset is about human microarray expression profiling and ALS-related disease with a case/control design, it uses patient-derived in vitro iPSC neurons rather than human CNS tissue samples. According to exclusion criteria, datasets involving in vitro cell lines or disease models should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-2325,als-ftd-screened,ALS-FTD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of RNA from human samples.,"Yes | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Title: Gene expression profiles in motor cortex of Control and Sporadic Amyotrphic Lateral Sclerosis patients | justification: The dataset specifically includes samples from ALS patients, which is part of the ALS-FTD spectrum.","Yes | evidence: Organism part: v4 cortex; Organism: Homo sapiens | justification: Samples are from human motor cortex, a CNS region relevant to ALS-FTD.","No | evidence: No mention of patient-derived in vitro cell lines or disease models; samples are from human brain tissue | justification: The dataset involves clinical human brain tissue samples, not in vitro or model systems.","Yes | evidence: Experimental Designs: case control design, clinical history design | justification: The study design includes cases (ALS patients) and controls.",No | evidence: Organism part: v4 cortex (motor cortex) | justification: Motor cortex is a CNS region significantly affected in ALS-FTD.,"No | evidence: Technology: Array assay; Study type: transcription profiling by array | justification: The dataset uses microarray technology, which is compatible.","justification: The dataset meets all inclusion criteria: human microarray expression profiling, ALS disease focus, relevant CNS tissue (motor cortex), clinical case-control design, and compatible technology. It does not meet any exclusion criteria.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-4964,als-ftd-screened,ALS-FTD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of human RNA samples.,"No | evidence: Disease: acrolentiginous melanoma, normal | justification: The dataset pertains to melanoma, not ALS-FTD.","No | evidence: Organism part: dermis | justification: Samples are from dermal fibroblasts, not CNS tissue.","Yes | evidence: Cell type: control dermal fibroblast, melanoma associated fibroblast of dermis, autologous control fibroblast of dermis | justification: Samples are patient-derived fibroblast cell types, i.e., in vitro cell lines or primary cultures, not direct tissue samples.","Yes | evidence: Experimental Designs: cell type comparison design; Disease: acrolentiginous melanoma, normal | justification: The study compares fibroblasts from melanoma and normal skin, a case/control design for melanoma.",Yes | evidence: Organism part: dermis | justification: Dermis is not a brain region and is irrelevant to ALS-FTD neurodegeneration.,No | evidence: Technology: Array assay | justification: Microarray technology is compatible with inclusion criteria.,"justification: The dataset is excluded because it does not pertain to ALS-FTD but to melanoma, involves dermal fibroblasts rather than CNS tissue, and samples irrelevant tissue for ALS-FTD research.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-6189,als-ftd-screened,ALS-FTD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology (Affymetrix Clariom D Assay) for RNA expression profiling in human samples.,"Yes | evidence: Title: Differential gene expression study in brain samples from patients suffering distinct frontotemporal lobar degeneration (FTLD) conditions; Disease: sporadic frontotemporal lobar degeneration, familial frontotemporal lobar degeneration | justification: FTLD is part of the ALS-FTD spectrum, and the dataset includes familial FTLD with C9ORF72 mutation, a major genetic cause of ALS-FTD.","Yes | evidence: Organism part: Brodman (1909) area 8; Description: RNA extracted from human frontal cortex area 8 | justification: Samples are from human brain tissue, specifically the frontal cortex area 8, a CNS region.","No | evidence: Samples are postmortem human brain tissue from patients and controls; no mention of in vitro cell lines or disease models | justification: The dataset involves clinical postmortem brain tissue samples, not patient-derived cell lines or models.","Yes | evidence: Experimental Designs: disease state design; Samples include controls (n=10), sporadic FTLD (n=10), familial FTLD (n=10) | justification: The study compares disease groups to controls, consistent with a case/control design.","No | evidence: Samples from Brodman area 8, described as the main area affected in FTLD | justification: The sampled brain region is relevant to ALS-FTD neurodegeneration.","No | evidence: Technology: Array assay; Study type: transcription profiling by array | justification: The dataset uses microarray technology, which is compatible.","justification: The dataset meets all inclusion criteria: human microarray expression profiling, ALS-FTD relevant disease (FTLD including C9ORF72 familial cases), human CNS tissue from a relevant brain region, clinical postmortem samples, case/control design, and compatible technology. No exclusion criteria are met.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-656,als-ftd-screened,ALS-FTD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of RNA from human samples.,"Yes | evidence: Disease state/staging includes Frontotemporal lobar degeneration (FTLD), which is part of the ALS-FTD spectrum | justification: FTLD is a clinical and pathological component of the ALS-FTD spectrum, so the dataset pertains to ALS-FTD.","Yes | evidence: Organism part: middle temporal gyrus; Organism: Homo sapiens | justification: Samples are from human brain tissue, specifically the middle temporal gyrus, a CNS region.","No | evidence: No mention of patient-derived in vitro cell lines or disease models; samples are from human brain tissue | justification: The dataset involves direct human brain tissue samples, not in vitro or model systems.","Yes | evidence: Experimental Factors include DISEASESTATE with groups: normal, Frontotemporal lobar degeneration, Alzheimer's disease | justification: The design includes case (FTLD) and control (normal) groups, consistent with case/control design.","No | evidence: Samples are from middle temporal gyrus, a brain region affected in FTLD/ALS-FTD | justification: The middle temporal gyrus is relevant to ALS-FTD neurodegeneration.",No | evidence: Technology: Array assay; Study type: transcription profiling by array | justification: Microarray technology is compatible and used in this dataset.,"justification: The dataset meets all inclusion criteria: human microarray expression profiling, ALS-FTD relevant disease (FTLD), human CNS tissue from a relevant brain region, case/control design, and no exclusion criteria such as in vitro models or incompatible technology.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-850,als-ftd-screened,ALS-FTD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array | justification: The dataset uses microarray technology for transcription profiling of RNA from human samples.,"No | evidence: Disease: tumour, normal; DiseaseState: normal, tumour; Description focuses on head and neck squamous cell carcinoma, not ALS-FTD | justification: The dataset pertains to head and neck squamous cell carcinoma, not amyotrophic lateral sclerosis-frontotemporal dementia (ALS-FTD).","No | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Samples are from head and neck tissues, not central nervous system (CNS) or brain tissue relevant to ALS-FTD.","No | evidence: Samples are from human tissue biopsies (tumour and normal) | justification: The dataset involves in vivo human tissue samples, not patient-derived in vitro cell lines or disease models.","Yes | evidence: Experimental Factors include DiseaseState with levels normal and tumour | justification: The study design includes comparison between normal and tumour samples, consistent with a case/control design.","Yes | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: The sampled tissues are not brain regions affected by ALS-FTD neurodegeneration.",No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray technology is compatible with inclusion criteria.,"justification: Although the dataset uses human microarray expression profiling and has a case/control design, it does not pertain to ALS-FTD and does not involve CNS tissue relevant to ALS-FTD. Therefore, it does not meet the key inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-8635,als-ftd-screened,ALS-FTD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: The dataset uses microarray technology for transcription profiling of human RNA samples.,"Yes | evidence: Disease: sporadic amyotrophic lateral sclerosis; Title: Gene expression profiles in spinal cord of control and sporadic Amyotrophic Lateral Sclerosis patients | justification: The dataset specifically studies sporadic ALS, which is part of the ALS-FTD spectrum.","Yes | evidence: Organism part: first lumbar spinal cord segment; Description: spinal cord samples | justification: Samples are from human CNS tissue, specifically spinal cord, relevant to ALS pathology.","No | evidence: Samples are spinal cord tissue from ALS patients and controls; no mention of in vitro cell lines or disease models | justification: The dataset involves clinical tissue samples, not patient-derived cell lines or models.",Yes | evidence: Experimental Designs: case control design; Experimental Factors: disease (ALS vs normal) | justification: The study design compares ALS cases to controls.,No | evidence: Organism part: first lumbar spinal cord segment; ALS affects spinal cord motor neurons | justification: Spinal cord is a CNS region significantly affected by ALS neurodegeneration.,No | evidence: Technology: Array assay; Study type: transcription profiling by array | justification: Microarray technology is compatible and used here.,"justification: The dataset meets all inclusion criteria: human microarray expression profiling, ALS disease focus, relevant CNS tissue (spinal cord), clinical samples, case/control design, and compatible technology. No exclusion criteria are met.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-TABM-940,als-ftd-screened,ALS-FTD,,gpt-4.1-mini-2025-04-14,"Yes | evidence: Study type is transcription profiling by array using HgU133vII Affymetrix genechips on human samples. | justification: The dataset uses microarray technology (Affymetrix genechips) for transcription profiling of human samples, fulfilling the human microarray expression profiling criterion.","Yes | evidence: Samples include patients with probable and definitive diagnosis of ALS, with clinical history related to ALS functional rating scale and forced vital capacity. | justification: The dataset focuses on ALS patients, which is part of the ALS-FTD spectrum, meeting the target disease criterion.","No | evidence: Samples are from human whole blood, not CNS tissue. | justification: The dataset involves blood samples rather than CNS tissue, so it does not meet the criterion of involving human CNS tissue.","No | evidence: Samples are from patients' whole blood, no mention of in vitro cell lines or disease models. | justification: The dataset uses clinical patient samples, not in vitro or model systems, so it passes this exclusion criterion.","Yes | evidence: Samples include ALS patients and non-diseased controls. | justification: The study design includes cases (ALS) and controls (non-diseased), fulfilling the case/control design requirement.","No | evidence: Samples are blood, not brain regions. | justification: Since samples are not from brain regions, this criterion is not applicable but effectively excludes the dataset for CNS tissue relevance.",No | evidence: Technology used is microarray (Affymetrix genechips). | justification: The technology is compatible with microarray expression profiling.,"justification: Although the dataset meets criteria for human microarray profiling, ALS disease relevance, and case/control design, it does not involve human CNS tissue but rather blood samples. Therefore, it does not meet the inclusion criterion requiring CNS tissue relevant to ALS-FTD.",No,No,False,,,,,,,,,
alzheimer-screened_E-GEOD-30951,alzheimer-screened,AD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of RNA from human samples.,"No | evidence: Disease state includes TLR3-/- Patient, MyD88-/- Patient, UNC93B-/- Patient, Healthy, TLR3+/- Patient; no mention of Alzheimer's disease | justification: The dataset focuses on TLR3 deficiency and related immune deficiencies, not Alzheimer's disease.","No | evidence: Samples are skin fibroblast and peripheral blood mononuclear cells (PBMC); no CNS tissue mentioned | justification: The dataset involves peripheral blood and skin fibroblast cells, not human brain or CNS tissue.","Yes | evidence: Samples are patient-derived fibroblast cells and PBMCs cultured in vitro | justification: The dataset involves patient-derived in vitro cell lines, which is an exclusion criterion.","Unclear | evidence: Sample groups include healthy controls and various patient types but no explicit case/control design stated | justification: While there are controls and patients, the design is not clearly a case/control study for AD.",No | evidence: No brain tissue involved | justification: Not applicable as no brain regions are sampled.,,,,No,False,No | evidence: No AD phenotypes involved | justification: Dataset does not involve AD or its phenotypes.,"No | evidence: No AD cases at all | justification: Dataset does not involve Alzheimer's disease, familial or sporadic.",No | evidence: Technology is microarray expression profiling | justification: Microarray technology is compatible.,"justification: The dataset does not pertain to Alzheimer's disease, does not involve human CNS tissue, and involves patient-derived in vitro cell lines. Therefore, it does not meet the inclusion criteria and meets exclusion criteria.",No,,,,
alzheimer-screened_E-GEOD-32390,alzheimer-screened,AD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type is 'transcription profiling by array' and technology is 'Array assay' with RNA assay molecule. | justification: The dataset uses microarray technology for human RNA expression profiling.,No | evidence: Disease states listed are herpes simplex virus type 1 (HSV1) encephalitis (HSE) in various deficient patients and healthy controls. | justification: The dataset does not pertain to Alzheimer's disease but to HSV1 encephalitis and related immune deficiencies.,"No | evidence: Samples are PBMC and fibroblasts derived from patients and controls; no CNS tissue mentioned. | justification: The dataset involves peripheral blood mononuclear cells and fibroblasts, not human brain or CNS tissue.","Yes | evidence: Samples are patient-derived PBMC and fibroblast cell lines cultured and stimulated in vitro. | justification: The dataset involves patient-derived in vitro cell lines, which is an exclusion criterion.","Unclear | evidence: Samples include patients with different immune deficiencies and healthy controls, but no explicit case/control design for AD. | justification: While there are controls and patient samples, the study is not designed as AD case/control.",No | evidence: No brain tissue involved at all. | justification: Not applicable as no brain regions are sampled.,,,,No,False,No | evidence: No AD phenotypes or Braak staging mentioned. | justification: Dataset does not involve AD phenotypes.,No | evidence: No mention of AD or familial AD cases. | justification: Dataset unrelated to AD familial or sporadic cases.,No | evidence: Technology is microarray expression profiling (Array assay). | justification: Technology is compatible with microarray expression profiling.,"justification: The dataset does not meet inclusion criteria as it is not about Alzheimer's disease, does not involve human CNS tissue, and involves patient-derived in vitro cell lines. Therefore, it should be excluded.",No,,,,
alzheimer-screened_E-GEOD-38652,alzheimer-screened,AD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of human samples.,No | evidence: Description focuses on TBK1 deficiency and TLR3 responses in fibroblasts; no mention of Alzheimer's disease or AD-related pathology. | justification: The dataset does not pertain to Alzheimer's disease but rather to TBK1 deficiency and immune signaling.,"No | evidence: Samples are skin fibroblast cell lines derived from patients and controls. | justification: The dataset involves in vitro cultured fibroblasts, not human CNS tissue.","Yes | evidence: Samples are patient-derived fibroblast cell lines cultured in vitro and stimulated with cytokines or poly I:C. | justification: The dataset involves patient-derived in vitro cell lines, which is an exclusion criterion.","Unclear | evidence: Sample groups include healthy controls and patients with TBK1, TLR3, and STAT1 deficiencies, but no explicit case/control design for AD. | justification: No clear case/control design related to Alzheimer's disease is described.",No | evidence: No brain tissue involved; samples are fibroblasts. | justification: Not applicable as no brain regions are sampled.,,,,No,False,No | evidence: No AD phenotypes or Braak staging mentioned. | justification: Dataset does not involve AD phenotypes.,No | evidence: No mention of Alzheimer's disease or familial AD cases. | justification: Dataset unrelated to AD.,No | evidence: Technology is microarray expression profiling (array assay). | justification: Technology is compatible with inclusion criteria.,"justification: The dataset does not pertain to Alzheimer's disease and involves patient-derived in vitro fibroblast cell lines rather than human CNS tissue. It also lacks a case/control design relevant to AD. Therefore, it does not meet the inclusion criteria.",No,,,,
alzheimer-screened_E-MEXP-1913,alzheimer-screened,AD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of RNA from human samples.,No | evidence: Description states study is on human neuroblastoma cell line transfected to produce beta-amyloid peptides; no direct patient samples or AD diagnosis mentioned. | justification: The dataset models AD-related processes in vitro but does not directly pertain to Alzheimer's disease patient samples.,"No | evidence: Samples are from human neuroblastoma cell line SH-SY5Y, not from human brain or CNS tissue. | justification: The dataset involves an in vitro cell line, not human CNS tissue samples.","Yes | evidence: Samples are from SH-SY5Y neuroblastoma cell line transfected with constructs to alter Abeta levels. | justification: This is a patient-derived in vitro cell line model, not clinical tissue samples.","No | evidence: Experimental design includes in vitro design and transcript identification; no case/control design described. | justification: The study compares different transfected cell lines, not clinical case/control groups.",No | evidence: No brain region sampled; cell line used instead. | justification: Not applicable as no brain tissue is involved.,,,,No,False,No | evidence: No AD phenotypes or Braak staging described; cell line model only. | justification: Not applicable as no clinical AD phenotypes are involved.,No | evidence: No familial AD cases described; study uses cell line model. | justification: Not applicable as no patient samples are involved.,No | evidence: Technology is microarray expression profiling (Array assay). | justification: Microarray technology is compatible with inclusion criteria.,"justification: The dataset is excluded because it uses an in vitro neuroblastoma cell line model rather than human CNS tissue from AD patients, and it lacks a case/control design with clinical AD samples.",No,,,,
alzheimer-screened_E-MEXP-2280,alzheimer-screened,AD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of RNA from human samples.,Yes | evidence: Disease: Alzheimer's disease mentioned among sample characteristics; Title mentions neurodegenerative disorders including AD; Description specifies 5 AD patients included | justification: The dataset includes Alzheimer's disease patients and focuses on neurodegenerative disorders including AD.,Yes | evidence: Organism part: medial temporal lobe; Samples from snap frozen post-mortem tissue of medial temporal lobe | justification: Samples are from human brain tissue relevant to AD pathology.,"No | evidence: Samples are from post-mortem human brain tissue, no mention of in vitro cell lines or disease models | justification: Dataset involves clinical human brain tissue samples, not in vitro or model systems.",Yes | evidence: Description mentions 5 AD patients and 5 control subjects; Experimental Factors include disease state design | justification: The study design includes cases (AD) and controls for comparison.,"No | evidence: Samples are from medial temporal lobe, a brain region significantly affected in AD | justification: Medial temporal lobe is relevant to AD neurodegeneration.",,,,Yes,True,"No | evidence: Disease staging includes Braak stage 6 (advanced stage) among samples | justification: Dataset includes advanced AD cases (Braak V/VI), not only intermediate phenotypes.","Unclear | evidence: No explicit mention of familial or sporadic AD status in the description or sample metadata | justification: Familial AD status is not specified, so cannot confirm exclusion based on this criterion.","No | evidence: Technology is microarray-based transcription profiling, no RNA-seq or proteomics used | justification: Technology is compatible with inclusion criteria.","justification: The dataset meets key inclusion criteria: human microarray expression profiling, AD disease focus, relevant brain region (medial temporal lobe), case/control design, includes advanced AD stages (Braak 6), and uses compatible technology. The only uncertainty is familial AD status, which is not specified. Given the lack of evidence for familial AD, the dataset should be considered for inclusion.",Yes,,,,
alzheimer-screened_E-MTAB-1841,alzheimer-screened,AD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of human RNA samples.,"No | evidence: Disease: Not found in sample metadata; Description discusses Alzheimer's disease context but samples are treated cell lines, not patient AD samples | justification: The dataset involves treatment of SH-SY5Y cells with Abeta peptides to study AD-related mechanisms but does not include samples from AD patients.","No | evidence: Sample cell type/line: SH-SY5Y neuroblastoma cell line; Organism part: Not found | justification: Samples are from a human neuroblastoma cell line, not from human brain or CNS tissue.","Yes | evidence: Samples are SH-SY5Y cells treated in vitro with Abeta peptides; Experimental Designs include in_vitro_design | justification: The dataset involves patient-derived in vitro cell lines, not clinical tissue samples.","No | evidence: Experimental design: compound_treatment_design, time_series_design; no indication of case/control design with patient samples | justification: The study design is treatment time series on cell lines, not a case/control clinical study.",No | evidence: No brain tissue samples involved | justification: Not applicable as no brain regions are sampled.,,,,No,False,No | evidence: No AD patient samples or Braak staging information | justification: Not applicable as no clinical AD phenotypes are involved.,No | evidence: No familial AD cases indicated; no patient samples at all | justification: Not applicable as no AD patient samples are included.,No | evidence: Technology: Array assay; Study type: transcription profiling by array | justification: Microarray technology is compatible.,"justification: The dataset is excluded because it involves in vitro treatment of a neuroblastoma cell line rather than human CNS tissue from AD patients, and it lacks a case/control clinical design. It does not meet criteria for human CNS tissue samples from AD patients.",No,,,,
alzheimer-screened_E-MTAB-2325,alzheimer-screened,AD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of RNA from human samples.,"No | evidence: Disease: normal, Sporadic Amyotrophic Lateral Sclerosis | justification: The dataset pertains to Sporadic Amyotrophic Lateral Sclerosis (ALS), not Alzheimer's disease.","Yes | evidence: Organism part: v4 cortex; Organism: Homo sapiens | justification: Samples are from human brain cortex tissue, which is CNS tissue.","No | evidence: No mention of patient-derived in vitro cell lines or disease models; samples are from human brain tissue | justification: Samples are from human brain tissue, not in vitro cell lines or models.","Yes | evidence: Experimental Designs: case control design, clinical history design | justification: The study design includes case/control comparison.","No | evidence: Organism part: v4 cortex | justification: Motor cortex is a relevant CNS region, not excluded as irrelevant for AD.",,,,No,False,Unclear | evidence: Disease state/staging: Not found | justification: No information on AD phenotypes or Braak staging is provided.,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; familial anamnesis mentions Alzheimer's in family but no familial AD cases specified | justification: Dataset is about sporadic ALS, not familial AD.",No | evidence: Technology: Array assay | justification: Microarray technology is compatible.,"justification: The dataset is about sporadic ALS, not Alzheimer's disease, so it does not meet the target disease inclusion criterion.",No,,,,
alzheimer-screened_E-MTAB-6094,alzheimer-screened,AD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses microarray technology for transcription profiling of human samples.,Yes | evidence: Disease: Alzheimers disease; Title: Whole genome transcriptional analysis of Alzheimer's disease patients | justification: The dataset specifically studies Alzheimer's disease patients compared to controls.,"No | evidence: Organism part: blood; Cell type: mononuclear cell | justification: Samples are from peripheral blood mononuclear cells, not CNS tissue.","No | evidence: Samples are from patient blood, not in vitro cell lines or disease models | justification: The dataset involves patient-derived blood samples, not cell lines or models.",Yes | evidence: Samples from 25 AD patients and 15 age-matched controls | justification: The study compares cases (AD patients) to controls (age-matched non-demented individuals).,"No | evidence: Samples are from blood, not brain regions | justification: Brain region relevance is not applicable as samples are not from brain tissue.",,,,No,False,Unclear | evidence: Disease staging: clinical dementia rate 1 and 3 | justification: No Braak staging information is provided; clinical dementia rate is not equivalent to Braak staging.,Unclear | evidence: Clinical/familial information: Not found | justification: No information on familial or sporadic AD status is provided.,No | evidence: Technology: Array assay | justification: Microarray technology is compatible with inclusion criteria.,"justification: Although the dataset uses human microarray expression profiling and targets Alzheimer's disease with a case/control design, it uses peripheral blood mononuclear cells rather than human CNS tissue. The inclusion criteria require CNS tissue relevant to AD. Therefore, this dataset does not meet the CNS tissue requirement and should be excluded.",No,,,,
