custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-MTAB-4964,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Human RNA expression profiling performed using microarrays,"No | evidence: Disease: acrolentiginous melanoma | justification: Dataset pertains to melanoma, not ALS-FTD","No | evidence: Organism part: dermis | justification: Samples are dermal fibroblasts, not CNS tissue","Yes | evidence: Cell type: melanoma associated fibroblast, control dermal fibroblast | justification: Uses patient‐derived fibroblasts in vitro rather than direct clinical tissue biopsies",Yes | evidence: Experimental design: cell type comparison (melanoma fibroblasts vs control fibroblasts) | justification: Includes comparison of diseased vs control cell populations,Yes | evidence: Organism part: dermis | justification: Dermal tissue is not affected in ALS-FTD,No | evidence: Technology: Array assay | justification: Uses compatible microarray profiling,"justification: Excluded because the study focuses on melanoma‐derived dermal fibroblasts, not ALS-FTD, and uses non‐CNS in vitro cell populations",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-6189,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Affymetrix Clariom™ D Assay | justification: Uses human RNA and microarray platform for expression profiling,"No | evidence: Title and description refer to frontotemporal lobar degeneration (FTLD) conditions only, no ALS or mixed ALS-FTD cases | justification: Focuses on FTLD/FTD without inclusion of amyotrophic lateral sclerosis",Yes | evidence: Organism part: Brodmann area 8 (human frontal cortex) | justification: Postmortem human brain samples from frontal cortex were used,No | evidence: Samples are postmortem brain tissue; no in vitro cell lines or disease models reported | justification: All material is derived directly from patient CNS tissue,Yes | evidence: Experimental design: controls (n=10) vs sporadic FTLD-TDP (n=10) vs familial FTLD (n=10) | justification: Includes healthy control group and disease groups for comparison,"No | evidence: Samples from frontal cortex area 8, a primary region affected in FTLD/FTD | justification: Frontal cortex is relevant to frontotemporal dementia pathology",No | evidence: Assay type: microarray; Affymetrix Clariom™ D Assay | justification: No RNA-seq or proteomics methods used,"justification: Dataset is human microarray, uses relevant CNS tissue and case/control design; however, it studies FTLD/FTD only and does not include ALS or mixed ALS-FTD cases",No,No,True,,,,,,,,,
als-ftd-screened_E-MTAB-656,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The experiment uses microarray-based transcription profiling on RNA samples,"Yes | evidence: Disease: Frontotemporal lobar degeneration (FTLD) | justification: Includes FTLD, a form of frontotemporal dementia within the ALS-FTD spectrum","Yes | evidence: Organism part: middle temporal gyrus | justification: Samples are from human temporal cortex, part of the CNS","No | evidence: Source Characteristics: Organism part describes tissue; no cell lines noted | justification: Uses postmortem brain tissue, not in vitro cell lines or models",Yes | evidence: Experimental Factor DISEASESTATE: normal vs Frontotemporal lobar degeneration | justification: Study compares affected individuals to cognitively normal controls,No | evidence: Organism part: middle temporal gyrus | justification: Temporal cortex is a primary region affected in FTD,No | evidence: Technology: Array assay | justification: No RNA-seq or proteomics methods are used,"justification: This dataset profiles human temporal cortex samples by microarray in a case/control design including FTLD cases and controls, uses relevant CNS tissue and compatible technology, and does not involve cell lines or irrelevant brain regions.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-850,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The study uses microarray-based transcriptional profiling of human RNA.,"No | evidence: Disease: tumour/normal in head and neck squamous cell carcinoma | justification: The dataset focuses on head and neck cancer, not ALS-FTD.","No | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Samples are from non-CNS head and neck tissues.","No | evidence: Source Characteristics indicate primary tumour and normal tissues, no cell lines or models | justification: Samples are patient-derived tissues, not in vitro cell lines or disease models.",Yes | evidence: Experimental Factor DiseaseState includes tumour and normal | justification: The comparison of tumour versus normal represents a case/control design.,"Yes | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: The sampled regions are non-CNS and not relevant to ALS-FTD neurodegeneration.",No | evidence: Technology: Array assay | justification: Microarray is a compatible technology for expression profiling.,"justification: Despite meeting microarray and case/control criteria, the dataset is irrelevant to ALS-FTD as it involves head and neck carcinoma tissues rather than CNS regions or ALS-FTD pathology.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-8635,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Uses human samples and microarray-based transcription profiling,"Yes | evidence: Source Characteristics: Disease: sporadic amyotrophic lateral sclerosis | justification: Dataset profiles gene expression in ALS patients, part of the ALS-FTD disease spectrum",Yes | evidence: Source Characteristics: Organism part: first lumbar spinal cord segment | justification: Spinal cord is a CNS region relevant to ALS pathology,"No | evidence: Source Characteristics list no cell lines or in vitro models; Organism part: first lumbar spinal cord segment | justification: Samples are directly from patient spinal cord tissue, not in vitro lines or models","Yes | evidence: Experimental Designs: case control design; Experimental Factors: disease (sporadic ALS, normal) | justification: Study compares ALS patient samples against healthy controls",No | evidence: Organism part: first lumbar spinal cord segment | justification: Spinal cord is directly affected in ALS,No | evidence: Technology: Array assay; Study type: transcription profiling by array | justification: Microarray technology is compatible,"justification: This dataset meets all inclusion criteria: human microarray profiling of ALS patient CNS tissue in a case–control design, with no exclusionary elements",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-TABM-940,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,"Yes | evidence: Description: ""hybridized to HgU133vII Affymetrix genechips"" | justification: The study uses human Affymetrix microarrays for genome-wide expression profiling","Yes | evidence: Source Characteristics: Disease: PROBABLE diagnosis of ALS, DEFINITIVE diagnosis of ALS | justification: The dataset compares ALS patients with non-diseased controls","No | evidence: Organism part: Blood | justification: Samples are from whole blood, not CNS tissue","No | evidence: Cell type/line: Not found; samples are in vivo blood draws | justification: The dataset uses direct patient blood samples, not in vitro cell lines or models","Yes | evidence: Description: ""ALS whole blood samples or non diseased control whole blood samples"" | justification: Design includes ALS cases versus healthy controls",Yes | evidence: Organism part: Blood | justification: Blood is not a CNS region affected by ALS-FTD neurodegeneration,"No | evidence: Technology: Array assay | justification: Uses microarray, not RNA-seq or proteomics","justification: Although this is a human microarray case/control study of ALS, it uses blood rather than CNS tissue; thus it fails the requirement for disease-relevant CNS sampling.",No,No,False,,,,,,,,,
alzheimer-screened_E-GEOD-30951,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: Dataset uses human samples profiled on microarray arrays,"No | evidence: Description and disease states: TLR3-/-, MyD88-/-, UNC93B-/- patients; no mention of Alzheimer’s disease | justification: Study focuses on TLR3 deficiency, not AD","No | evidence: Cell type: skin fibroblasts, PBMCs | justification: No CNS or brain tissue samples included",Yes | evidence: Samples are cultured skin fibroblasts and PBMCs from patients and controls | justification: Uses patient-derived in vitro cell cultures rather than clinical tissue,Yes | evidence: Includes healthy controls and multiple patient groups | justification: Design compares patient-derived cells to healthy controls,No | evidence: No brain regions sampled | justification: Study does not profile any brain tissue,,,,No,False,No | evidence: No AD staging or intermediate phenotype data | justification: Not applicable; no AD phenotypes,No | evidence: No AD cases or family history reported | justification: Study not related to familial or sporadic AD,No | evidence: Assay technology: microarray | justification: Microarray expression profiling is compatible,"justification: Dataset does not involve Alzheimer’s disease or CNS tissue and uses in vitro cell models, thus failing key inclusion criteria",No,,,,
alzheimer-screened_E-GEOD-32390,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Assays and Data: Technology: Array assay; Assay by Molecule: RNA assay | justification: Dataset uses transcription profiling by microarray on human samples.,"No | evidence: Source Characteristics: Disease: herpes simplex virus type 1 (HSV1) encephalitis | justification: The study focuses on HSV1 encephalitis, not Alzheimer’s disease.","No | evidence: Samples: Cell type: PBMC, Fibroblasts | justification: Samples are blood cells and fibroblasts, not CNS tissue.",Yes | evidence: Title and Samples: in vitro responses of PBMC and fibroblasts | justification: Study uses patient-derived cell lines cultured in vitro rather than direct tissue samples.,Yes | evidence: Samples include patient-derived and healthy control samples | justification: Design compares affected patients versus healthy controls (case/control).,No | evidence: No brain region samples reported | justification: No CNS regions are sampled at all.,,,,No,False,"No | evidence: Disease is HSE, not AD | justification: No Alzheimer’s phenotypes or Braak staging are involved.","No | evidence: Disease context: HSE, not AD | justification: Dataset does not involve familial Alzheimer’s cases.",No | evidence: Technology: Array assay | justification: Microarray technology is compatible with inclusion criteria.,"justification: Excluded because it studies HSV1 encephalitis in PBMCs and fibroblasts using in vitro cell lines, not Alzheimer’s disease in human CNS tissue.",No,,,,
alzheimer-screened_E-GEOD-38652,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The assay is an array-based RNA expression profiling experiment,"No | evidence: Description reports TBK1‐deficient fibroblasts, no mention of Alzheimer’s disease | justification: The study focuses on TBK1 mutations and immune responses, not AD",No | evidence: Samples are skin fibroblast cell lines | justification: No CNS or brain tissue was profiled,Yes | evidence: Samples are patient‐derived skin fibroblast cell lines | justification: Uses in vitro fibroblast cultures rather than clinical tissue,Yes | evidence: Fibroblasts from patients with TBK1 deficiency (n=2) versus healthy controls (n=3) | justification: Includes patient and control cell lines,No | evidence: No brain regions sampled | justification: Study does not involve any neuroanatomical regions,,,,No,False,No | evidence: No AD phenotyping or Braak staging reported | justification: Not an AD study and does not profile intermediate AD phenotypes,No | evidence: No mention of familial Alzheimer’s disease cases | justification: Study involves TBK1 deficiency unrelated to AD genetics,No | evidence: Technology: Array assay | justification: Uses compatible microarray technology,justification: Excluded because it does not involve Alzheimer’s disease or CNS tissue but instead profiles patient‐derived fibroblast cell lines in an immune‐response context.,No,,,,
alzheimer-screened_E-MEXP-1913,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Uses human-derived samples (SH-SY5Y cell line) profiled on Affymetrix microarrays,Yes | evidence: Title and description reference Alzheimer’s disease and beta-amyloid pathology | justification: Focuses on amyloid precursor protein processing and Aβ42/Aβ40 levels central to AD pathophysiology,"No | evidence: Samples are from the SH-SY5Y neuroblastoma cell line, not from human brain tissue | justification: In vitro cell line model rather than CNS tissue",Yes | evidence: Use of SH-SY5Y neuroblastoma cells transfected with APP constructs | justification: Involves an in vitro patient-derived cell line disease model,"No | evidence: Experimental design compares different transfected cell-line phenotypes, not case/control cohorts | justification: Not a clinical case vs. control study",No | evidence: No brain regions sampled; all samples are cell lines | justification: Not applicable—no tissue regions involved,,,,No,False,"No | evidence: Phenotypes defined by Aβ peptide levels in cell lines, no Braak staging | justification: No AD staging or intermediate human phenotypes","No | evidence: Study uses cell line transfections, no familial AD subjects | justification: Not derived from familial AD cases",No | evidence: Microarray-based transcription profiling | justification: Compatible with microarray expression profiling requirement,justification: Excluded because it uses an in vitro neuroblastoma cell line model and lacks human brain tissue or a clinical case/control design,No,,,,
alzheimer-screened_E-MEXP-2280,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Uses genome‐wide expression profiling by microarray,Yes | evidence: Description: 5 AD patients among four neurodegenerative disorders; Sample disease: Alzheimer's disease | justification: Includes Alzheimer’s disease cases,Yes | evidence: Source Characteristics: Organism part: medial temporal lobe; Organism: Homo sapiens | justification: Post‐mortem human brain (medial temporal lobe) tissue,No | evidence: Description: snap frozen post‐mortem tissue | justification: No in vitro cell lines or disease models used,Yes | evidence: Description: 5 AD patients and 5 control subjects | justification: Clear case vs. control design,No | evidence: Organism part: medial temporal lobe | justification: Medial temporal lobe is highly affected in AD,,,,Yes,True,No | evidence: Disease staging: braak stage 6 for AD samples | justification: AD cases are Braak stage VI (neocortical NFT stage),No | evidence: No familial AD indicated in clinical/familial attributes | justification: AD cases are sporadic,No | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Microarray expression profiling is compatible,"justification: Human post‐mortem microarray expression profiling of sporadic AD vs controls in a relevant CNS region (medial temporal lobe) with case‐control design and Braak VI staging, meeting all inclusion criteria",Yes,,,,
alzheimer-screened_E-MTAB-1841,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Uses microarray-based transcription profiling on human-derived samples,Yes | evidence: Description mentions Alzheimer disease (AD) pathogenesis and amyloid-beta effects | justification: Study is set in the context of AD,"No | evidence: Samples are SH-SY5Y neuroblastoma cell line, not primary CNS tissue | justification: No human brain or CNS tissue samples used",Yes | evidence: Experimental Designs include in_vitro_design; cell type/line: SH-SY5Y | justification: Dataset uses an in vitro neuroblastoma cell line model,No | evidence: Design: compound_treatment_design and time_series_design; no case/control groups | justification: No defined case versus control comparison,No | evidence: No brain regions sampled | justification: Not applicable as study uses cell line,,,,No,False,No | evidence: No disease staging or Braak classification provided | justification: Does not involve intermediate or late-stage AD phenotypes,No | evidence: Clinical/familial attributes: Not found | justification: No indication of familial AD cases,No | evidence: Technology: Array assay | justification: Microarray profiling is compatible,justification: Excluded because it uses an in vitro cell line model without human CNS tissue and lacks a case/control design,No,,,,
alzheimer-screened_E-MTAB-2325,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor.014850 | justification: Dataset uses microarray-based transcription profiling on human samples,"No | evidence: Experimental Factors: Disease: normal, Sporadic Amyotrophic Lateral Sclerosis | justification: Dataset pertains to ALS, not Alzheimer’s disease",Yes | evidence: Source Characteristics: Organism part: v4 cortex | justification: Samples are from human brain (motor cortex),"No | evidence: Source Characteristics: Organism: Homo sapiens; no cell line or in vitro model mentioned | justification: Post-mortem human tissue, not patient-derived cell lines or models",Yes | evidence: Experimental Designs: case control design | justification: Study compares disease cases to controls,No | evidence: Organism part: v4 cortex | justification: Motor cortex is a neocortical region relevant to neurodegeneration,,,,No,False,No | evidence: No AD staging information; disease is ALS | justification: Not an AD phenotype,No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis | justification: Not familial AD cases,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray technology is compatible,"justification: Although this is a human CNS microarray study with a case-control design, it focuses on sporadic ALS rather than Alzheimer’s disease and thus does not meet the target disease criterion.",No,,,,
alzheimer-screened_E-MTAB-6094,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Uses human microarray to profile gene expression,Yes | evidence: Title: Whole genome transcriptional analysis of Alzheimer's disease patients; Experimental Factors include Alzheimer’s disease | justification: Dataset compares AD patients to non-demented controls,"No | evidence: Source Characteristics: organism part: blood | justification: Samples are peripheral blood mononuclear cells, not CNS tissue","No | evidence: Cell type: mononuclear cell (primary blood cells), not an in vitro cell line | justification: Uses primary PBMCs rather than patient-derived cell lines or disease models",Yes | evidence: 25 AD patients vs 15 age-matched controls | justification: Clear case/control study design,"No | evidence: Samples from blood, not any brain region | justification: No brain tissue sampled",,,,No,False,"No | evidence: Disease staging: clinical dementia rate 1 and 3, no Braak staging | justification: Not limited to intermediate AD phenotypes",No | evidence: Clinical/familial: Not found | justification: No indication of familial AD cases,No | evidence: Study type: transcription profiling by array | justification: Microarray technology is compatible,justification: Excluded because samples are PBMCs (blood) and do not involve CNS tissue relevant to AD,No,,,,
alzheimer-screened_E-MTAB-656,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The experiment uses microarray-based transcription profiling on human RNA.,Yes | evidence: Description: includes individuals affected by Alzheimer's disease (AD) | justification: Dataset includes AD cases and aims to characterize gene expression changes in AD.,"Yes | evidence: Source Characteristics: Organism part: middle temporal gyrus | justification: Samples are from human temporal cortex, a CNS region.",No | evidence: Cell type/line: Not found | justification: No patient-derived cell lines or in vitro disease models are used.,Yes | evidence: Experimental Factors: DISEASESTATE with levels normal vs Alzheimer's disease | justification: The design compares AD cases against cognitively normal controls.,No | evidence: Organism part: middle temporal gyrus | justification: Temporal cortex is affected in AD and thus relevant.,,,,No,True,"No | evidence: Disease state includes ‘Alzheimer’s disease’ without staging limited to Braak III/IV | justification: Dataset labels AD cases generally, not exclusively intermediate phenotypes.","No | evidence: Clinical/familial: Alzheimer’s disease without familial qualifier | justification: AD samples are not annotated as familial, implying sporadic cases.","No | evidence: Technology: Array assay | justification: Data generated by microarray, not RNA-seq or proteomics.","justification: Although the dataset is human microarray profiling of AD vs control in a relevant brain region, it lacks explicit Braak V/VI staging information required for confirmed inclusion of end-stage AD samples.",No,,,,
alzheimer-screened_E-MTAB-7852,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Assays: Affymetrix Gene Chip Human Exon 1.0 ST array; Study type: transcription profiling by array | justification: Dataset uses human microarray expression profiling,"Yes | evidence: Experimental Factors: Disease: normal, Alzheimer disease; one cell line (AD4F-1) derived from AD | justification: Includes Alzheimer disease as a factor in the design","No | evidence: Samples are hiPS cells differentiated in culture, no human tissue or CNS regions sampled | justification: Involves in vitro cell cultures, not CNS tissue",Yes | evidence: Sample type: cultures of hiPS cells and their differentiation into neuronal cells | justification: Uses patient-derived induced pluripotent stem cell lines in vitro,"No | evidence: Design: time series comparison between days 38, 45, and 52 during differentiation | justification: No case/control comparison of AD vs control subjects",No | evidence: No brain tissue sampled; only cell cultures | justification: Not applicable—no brain regions involved,,,,No,False,No | evidence: No AD staging or Braak classification reported | justification: Dataset does not involve patient phenotype stages,No | evidence: No information on familial AD status | justification: Does not exclusively involve familial AD cases,"No | evidence: Technology: Array assay (microarray), RNA assay | justification: Compatible with microarray expression profiling",justification: Exclusion: involves in vitro hiPS cell models rather than human CNS tissue and lacks a case/control design. Does not meet key criteria for inclusion.,No,,,,
alzheimer-screened_E-MTAB-8283,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: Human - One-color microarray; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses a one-color array platform to profile RNA (miRNA) levels in human samples.,"Yes | evidence: Title: miRNA PCR Array of cortex tissue from Alzheimer disease (AD), high pathological control (HPC) and normal subjects; Description: brain tissue from … Alzheimer disease subjects | justification: The study explicitly includes and profiles Alzheimer disease cases.","Yes | evidence: Source Characteristics: Organism part: brain; Description: cortex tissue | justification: Samples are derived from human cortex, a CNS tissue relevant to AD.","No | evidence: Source Characteristics: Organism part: brain; Cell type/line: Not found | justification: All samples are postmortem brain tissue, not in vitro or cell line models.","Yes | evidence: Experimental Designs: disease state design; Experimental Factors: disease staging (Alzheimer's disease, normal) | justification: The study compares AD cases directly to controls under a case/control disease‐state design.",No | evidence: Source Characteristics: Organism part: brain (cortex) | justification: The cortex is a key region affected in AD and thus relevant.,,,,Yes,False,"No | evidence: Experimental Factors include explicit Alzheimer’s disease and normal groups | justification: Although a high pathological control group is present, the dataset is not limited to intermediate‐stage cases and includes diagnosed AD samples.","No | evidence: Clinical/familial: only describes pathology staging (tangles, plaques); no mention of familial mutation carriers | justification: No indication that cases are familial AD; they represent sporadic disease.","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The platform is a microarray‐based assay, not RNA‐seq or proteomics.","justification: This human study profiles RNA by microarray in relevant cortex tissue, compares AD cases to controls, uses a case‐control design, and involves sporadic AD samples with appropriate technology, meeting all inclusion criteria.",Yes,,,,
lbd-screened_E-GEOD-16658,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: “labeled and hybridized to Exiqon microarrays spotted with probes for 733 human miRNAs.” | justification: Uses human miRNA expression profiling on microarrays.,Yes | evidence: Samples from 19 Parkinson’s disease patients and 13 controls. | justification: Parkinson’s disease is a Lewy body disease.,"No | evidence: “global miRNA expression profiling in peripheral blood mononuclear cells (PBMCs).” | justification: PBMCs are blood cells, not CNS tissue.",No | evidence: Samples are primary PBMCs from patients. | justification: No in vitro cell lines or disease models used.,Yes | evidence: Study compares PD patients versus unaffected controls. | justification: Clear case/control setup.,"No | evidence: Tissue source is PBMCs, not brain regions. | justification: No brain regions sampled at all.",,,,No,False,,,,,,"No | evidence: Described as idiopathic PD. | justification: Idiopathic implies sporadic, not familial cases.",No | evidence: “transcription profiling by array” | justification: Microarray technology is compatible.,"justification: Although it meets microarray, LBD target and case/control criteria, it uses blood rather than human CNS tissue, failing the CNS tissue inclusion requirement.",No
lbd-screened_E-GEOD-29889,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray-based gene expression profiling on human-derived samples.,"No | evidence: Description: study of HCV infection in hepatoma cells; Disease: HCV infection | justification: The dataset focuses on hepatitis C virus infection, not Lewy body diseases.","No | evidence: Samples: Huh-7 derived hepatoma cell lines (liver cells) | justification: Samples are liver-derived cell lines, not CNS tissue.",Yes | evidence: Samples: Huh-7 derived hepatoma cell lines | justification: The dataset uses in vitro cell culture models rather than patient tissue.,"No | evidence: Design: comparisons of cell subclones and infected vs uninfected cells; not clinical cases vs controls | justification: The study design is in vitro experimental comparisons, not a clinical case/control setup.",Yes | evidence: Organism part: not found; Samples are hepatoma cells | justification: No brain regions are sampled; the tissue is irrelevant for LBD.,,,,No,False,,,,,,No | evidence: Disease state/staging: not found; focus on HCV infection | justification: No familial LBD cases are involved.,"No | evidence: Technology: Array assay | justification: The technology is microarray, which is compatible.","justification: The dataset is based on in vitro hepatoma cell lines infected with HCV, not human CNS tissue in Lewy body diseases; it fails multiple inclusion criteria.",No
lbd-screened_E-GEOD-70845,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The study uses an RNA microarray platform for expression profiling,"No | evidence: Disease: Not found; Title: SHSY5Y cells exposed to manganese | justification: The dataset addresses manganese-induced neurotoxicity, not Lewy body diseases","No | evidence: Cell type/line: SHSY5Y neuroblastoma cell line | justification: Samples are derived from an immortalized neuronal cell line, not human CNS tissue","Yes | evidence: Cell line: SHSY5Y | justification: The experiment uses an in vitro neuroblastoma cell model, not patient-derived tissue",No | evidence: Experimental Designs: Not found | justification: No clinical case/control groups; comparison is treated vs untreated cells,"No | evidence: Cell type/line: SHSY5Y | justification: No brain region sampling, only cell culture",,,,No,False,,,,,,No | evidence: Disease: Not found | justification: No familial or sporadic disease cases reported,No | evidence: Technology: Array assay | justification: Microarray technology is compatible with inclusion criteria,justification: Exclusion due to non-clinical in vitro cell line model and lack of Lewy body disease context,No
lbd-screened_E-MEXP-18,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The experiment uses microarray-based transcription profiling and includes human samples.,"No | evidence: Experimental Factors > Source Characteristics: Disease: cancer; no mention of Lewy body disease | justification: The dataset profiles normal and cancer samples, not Lewy body diseases.",Yes | evidence: Source Characteristics: Organism part: caudate nucleus; Organism: Homo sapiens | justification: At least one human CNS region (caudate nucleus) is represented.,Yes | evidence: Cell type/line: Daudi (cell line); hepatocyte; samples include in vitro cell lines | justification: The dataset includes patient-derived or transformed cell lines rather than primary patient tissue.,"No | evidence: Experimental Designs: organism_part_comparison_design, disease_state_design; no defined case vs control groups | justification: The design is broad tissue profiling, not a disease vs control comparison.",No | evidence: Only CNS region sampled is caudate nucleus | justification: The caudate nucleus is relevant to LBD pathology; no irrelevant brain regions are specifically sampled.,,,,No,False,,,,,,No | evidence: Clinical/familial: Not found | justification: No indication that samples are from familial LBD cases.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses microarray technology, which is compatible.","justification: Although the dataset uses human microarrays and includes a relevant CNS region, it does not focus on Lewy body disease, lacks a case/control design, and includes non-clinical cell lines. Therefore it fails multiple inclusion criteria.",No
lbd-screened_E-MTAB-1194,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses microarray (array)–based RNA expression profiling on human samples.,Yes | evidence: Disease: Parkinson's disease | justification: Parkinson’s disease is a Lewy body disease within the LBD spectrum.,"Yes | evidence: Organism: Homo sapiens; Organism part: frontal lobe | justification: Samples are from human frontal cortex (area 8), part of the CNS.",No | evidence: Cell type/line: Not found | justification: No patient‐derived in vitro cell lines or disease models are involved.,"Yes | evidence: Experimental Factors: DISEASESTATE; Disease: normal, Parkinson's disease | justification: The study compares Parkinson’s disease cases to normal controls.",No | evidence: Organism part: frontal lobe | justification: Frontal cortex (area 8) is affected in LBD pathology and relevant to analysis.,,,,Yes,True,,,,,,No | evidence: Clinical/familial: Not found | justification: No indication that cases are familial—presumed sporadic PD.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset employs microarray technology, which is compatible.","justification: This is a human microarray study of sporadic Parkinson’s disease (cases vs controls) using relevant CNS tissue and compatible technology, meeting all inclusion criteria.",Yes
lbd-screened_E-MTAB-2325,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor.014850 | justification: The study uses microarray (single‐color) expression profiling on human samples.,"No | evidence: Disease: normal, Sporadic Amyotrophic Lateral Sclerosis | justification: ALS is a motor neuron disease, not a Lewy body disease.",Yes | evidence: Organism part: v4 cortex | justification: Cortex (v4 area) is central nervous system tissue from human brain.,"No | evidence: No cell line or in vitro model mentioned | justification: Samples are human post‐mortem CNS tissue, not cell lines or disease models.",Yes | evidence: Experimental Designs: case control design | justification: The study compares ALS cases with control samples.,Yes | evidence: Organism part: v4 cortex | justification: Primary visual (v4) or motor cortex is not a region selectively affected in LBD pathology.,,,,No,False,,,,,,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Familial anamnesis field contains various unrelated family histories | justification: The study focuses on sporadic ALS, not familial Lewy body disease cases.",No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray technology is compatible with inclusion criteria.,"justification: Although it meets microarray and CNS tissue criteria, the dataset studies sporadic ALS (not LBD) and samples a brain region not relevant to Lewy body pathology.",No
lbd-screened_E-MTAB-2374,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; HG U133 plus 2.0 arrays | justification: Dataset uses human microarray (HG U133 plus 2.0) for expression profiling,"No | evidence: Description: transcriptional profiling of cerebrospinal fluid cells of multiple sclerosis and control patients | justification: The study focuses on multiple sclerosis, not Lewy body diseases",Yes | evidence: Organism part: cerebrospinal fluid | justification: Samples are derived from human CNS (cerebrospinal fluid),"No | evidence: Samples from patients’ CSF; ex_vivo_design | justification: Uses ex vivo patient-derived CSF samples, not cell lines or disease models",Yes | evidence: Experimental Designs: disease state design; Experimental Factors: disease | justification: Includes multiple sclerosis cases versus control patients,Yes | evidence: Organism part: cerebrospinal fluid | justification: CSF is not a specific brain region significantly affected by LBD neurodegeneration,,,,No,False,,,,,,No | evidence: Clinical/familial: Not found | justification: No indication of familial disease or LBD cases,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray technology is compatible with inclusion,"justification: Although the assay and sample source are appropriate for expression profiling, the dataset targets multiple sclerosis, not Lewy body diseases, and samples CSF rather than LBD‐relevant brain regions.",No
